slope_diff,lat,lon
-0.0520960344435562,-10.11558,144.45777
-0.0188428023919349,-10.07613,144.4715
-0.00651720622608076,-10.06544,144.52417
-0.00264223748380532,-10.10677,144.68304
-0.0122080542566172,-10.10505,144.68513
0.00102424860865535,-9.98595,144.67923
-0.00882707764731894,-9.97227,144.68823
0.00244050962722775,-9.96837,144.69456
0.0198594629539279,-9.98877,144.6913
-0.00265282444088855,-9.97456,144.694
-0.0543934713521299,-23.25288,155.55157
-0.0170525845862408,-10.04321,144.68963
0.0020643387953172,-10.14414,144.57626
-0.0304179681546068,-10.14587,144.57013
-0.0158781624410329,-10.15276,144.57715
0.00864970069929827,-10.13842,144.5742
-0.0267008099230823,-10.23352,144.41098
0.00579767971856882,-10.23137,144.41408
-0.00789752084480777,-10.23794,144.41244
0.0028572664455746,-10.19376,144.41151
-0.0185073454683045,-19.24287,152.35543
-0.101760056747743,-23.25491,155.55458
-0.0145008085664651,-18.98672,152.34509
0.000763327244871936,-18.98545,152.34116
0.00306498208393813,-18.0856,149.6346
-0.00555444163760654,-18.08593,149.63153
-0.0192470775006466,-17.78043,150.63979
-0.00554860780376276,-16.52928,150.28188
0.0140092825087133,-16.54892,147.81968
-0.0333174540751517,-16.93801,149.21345
-0.0123894668839015,-16.94348,149.9987
-0.011695226846586,-16.94455,150.00333
-0.0239049541651735,-23.24037,155.55701
-0.0016826232015188,-17.13524,152.13081
-0.0220864214932495,-17.13183,152.13507
-0.0519945928005643,-23.24474,155.54233
-0.0346680047034467,-23.244,155.54893
-0.034743412209358,-23.24441,155.56322
-0.0240102042192893,-23.24794,155.56715
-0.0389743563138523,-23.24175,155.56126
-0.0404194026322862,-22.16999,155.47559
-0.0162907988084906,-19.28476,152.22077
-0.0218472250145074,-22.16676,155.46684
-0.0238564086949455,-22.17677,155.47404
-0.0312320612095165,-22.17306,155.47695
-0.0493034834131907,-22.16356,155.45378
-0.0485683728724253,-22.17084,155.45462
-0.0525925531794735,-22.16866,155.45081
-0.0493043075898951,-22.1854,155.36165
-0.0154495452337831,-22.1868,155.36615
-0.0420300287793982,-22.18586,155.35576
-0.0419588633973973,-22.18985,155.35547
-0.000491017626243373,-19.23026,152.32594
-0.0476159003366352,-22.19702,155.30064
-0.00999629533186241,-22.1977,155.29443
-0.0334903045930774,-22.18602,155.17601
-0.0550861181175468,-22.18826,155.17004
-0.0481117678865703,-22.17629,155.16463
-0.0462812073631058,-22.17583,155.17796
-0.056938799083246,-21.85174,153.521225
-0.00981190377465824,-21.89659,153.5935
-0.00306408973245498,-21.89729,153.53757
-0.00481687298371036,-21.89659,153.5435
-0.00930660723478161,-19.25323,152.3482
-0.00362590068763802,-21.91736,153.57968
-0.0210049153933205,-21.91631,153.58669
-0.0521419371135974,-21.25707,155.7542
-0.0337510642100833,-21.2603,155.7551
-0.0717805133719898,-21.25459,155.75466
-0.0849243677955558,-21.2535,155.76086
-0.0491413093952657,-21.248,155.76361
-0.0536816194245715,-21.24541,155.76497
-0.0367763492199791,-21.19993,155.76575
-0.0290868140308322,-21.19851,155.76544
-0.00353411547071336,-19.25796,152.34184
-0.088096976671209,-21.20282,155.77281
-0.0615354826081065,-21.20865,155.76982
3.86129010623293e-05,-20.98007,154.39075
-0.0185091817568339,-21.0003,154.3944
-0.0134005200167082,-20.99787,154.39374
-0.0172294968043609,-21.0065,154.39197
-0.0207982613102442,-21.00829,154.38995
-0.0115815221548761,-21.01246,154.38369
-0.0155667332931571,-20.9767,154.345318
-0.0278841700175436,-20.99268,154.34946
-0.010128997527926,-19.1254,152.38809
-0.04015723515486,-21.00132,154.36082
-0.014576092688525,-21.020283,154.3699
-0.0932292096554344,-21.02036,154.37269
-0.0165821964565542,-20.93697,154.39572
-0.0235391384857639,-20.93624,154.39723
-0.0135488928809411,-17.40128,155.86461
-0.00663722709788162,-17.40318,155.86641
-0.00764350606463982,-17.41652,155.84191
-0.0102040327605799,-17.41968,155.85163
-0.0085220963677255,-17.4316,155.853517
-0.0194758703640858,-19.09532,152.38714
-0.0093053562455363,-17.4166,155.862267
-0.011905137077119,-17.41488,155.8633
-0.0198630835633151,-17.4219,155.8515
-0.0428379096655793,-17.38658,155.87503
0.0152408730467639,-17.39014,155.86067
-0.00363691777358599,-17.38725,155.8580667
0.00318604138715384,-17.38807,155.8573
-0.000444740910819252,-17.3908,155.85532
-0.00491339798159762,-17.3766,155.84853
-0.00824373065923756,-17.11452,152.08067
-0.0117915338993879,-16.921938,149.200022
0.00400929629254532,-17.11768,152.07475
-0.0103026666561545,-17.12437,152.07445
-0.0193026306188926,-17.12526,152.0759
0.0048539365067275,-17.12542,152.0778
-0.0266641776351066,-17.11595,151.9976
-0.0392944778749611,-17.11683,152.00083
-0.0272164227325864,-17.11373,151.96057
-0.0126704316735504,-17.1112,151.9607
-0.00790134833530498,-17.11325,151.84188
-0.0168723844264544,-17.11488,151.84062
-0.538483706193468,-42.94026,147.4089
-0.530430758986124,-42.90025,147.41045
-0.331994895612859,-42.918223,147.360572
-0.393286600641683,-43.05816,147.33108
-0.412113077600042,-42.97758,147.39237
-0.421430538899837,-43.00722,147.39797
-0.49387081379788,-42.99007,147.33
-0.643508956729101,-42.85313,147.3509
-0.515055668965814,-42.87595,147.3558
-0.497064933996421,-42.88832,147.3391
-0.598342879962377,-42.950922,147.636528
-0.510938984110676,-42.96646,147.40373
-0.431319299282006,-42.96991,147.3402
-0.475436911315363,-42.963339,147.34134
-0.481264664903614,-42.91339,147.35896
-0.501776213180593,-42.94752,147.35579
-0.472837724648178,-43.04787,147.34509
-0.469301158226727,-43.03203,147.33765
-0.503840184438928,-42.971127,147.339222
-0.494421556866059,-42.99599,147.33045
-0.44888009481634,-42.99214,147.39795
-0.435354274254465,-43.0204,147.33343
-0.395620471803942,-42.96453,147.34142
-0.401791078500204,-42.984489,147.326035
,-42.88014,147.36381
-0.530623772134918,-42.9946,147.3995167
-0.499719148117417,-43.058432,147.416167
-0.516293018141132,-43.0307,147.3388
-0.36935409820678,-43.190985,147.254505
-0.504402239674589,-42.93042,147.40926
-0.313577054246251,-42.95313,147.35453
-0.422431301172217,-42.99837,147.32967
-0.422175829998158,-42.96663,147.34187
-0.482168155352638,-42.90611,147.3447
-0.517279389712708,-42.88971,147.33942
-0.342004500349819,-42.97744,147.39232
-0.565535267247825,-42.85181,147.32785
-0.468534820951736,-42.832017,147.327283
-0.349513474066294,-42.837917,147.33123
-0.447056212442402,-42.844333,147.337633
-0.546828316067789,-42.861017,147.3501
-0.665295709486657,-42.87191,147.35037
-0.54937132606216,-42.88199,147.3652
-0.484919371402839,-42.88249,147.38543
-0.461656771347612,-43.04371,147.34192
-0.376317287130328,-42.95324,147.35538
-0.43853795791944,-43.06005,147.32439
-0.490921123503386,-42.99929,147.32887
-0.369802476122834,-43.05688,147.33748
-0.61837408538427,-42.94961,147.41687
-0.381302011849818,-43.01334,147.33089
-0.41206165587635,-43.0172,147.33247
-0.502397734959585,-42.88181,147.37019
-0.334779391360617,-26.47427,-105.36414
-0.23762495064158,-27.108987,-109.42207
-0.255526303516076,-27.14517,-109.43736
-0.292755308027353,-27.14813,-109.43549
-0.214766463237649,-27.14784,-109.43746
-0.271436609687705,-27.14409,-109.43516
-0.343887997303148,-27.11061,-109.42365
-0.339313234389361,-27.1629,-109.44569
-0.268545032117341,-27.10952,-109.42402
-0.345394382774506,-26.46935,-105.36454
-0.276375328103914,-26.47216,-105.36455
-0.455079567142468,-26.47464,-105.35948
-0.321958869041049,-26.47167,-105.36776
-0.469219909610223,-26.47387,-105.35848
-0.366646927329669,-26.46919,-105.36143
-0.455308490900974,-26.47477,-105.36463
-0.321299896571404,-27.13317,-109.42881
-0.0636692384020954,-29.45103,159.06227
-0.0348737715163299,-29.44246,159.11843
-0.0454682958975476,-29.44803,159.11499
-0.0472876854833306,-29.42234,159.11073
-0.0586995735600477,-29.42655,159.12611
-0.102851546059763,-29.43351,159.13542
-0.0287941612713591,-29.4341,159.09479
-0.0647248803912772,-29.45407,159.04857
-0.0396055222317788,-29.45221,159.04988
-0.0692271462169491,-29.92554,159.0511
-0.0432041184871785,-29.93329,159.0561
-0.123907954621027,-29.45683,159.0622
-0.0443709807442534,-29.93192,159.06155
-0.0443652261177141,-29.95787,159.02814
-0.063945818130267,-29.96119,159.03659
-0.071224859747135,-29.92823,159.02745
-0.0209959716460943,-29.911,159.0691
-0.045203366973932,-29.91181,159.08131
-0.0706445986572306,-29.92682,159.04417
-0.0277006916051037,-29.91731,159.06029
-0.0680607918488188,-29.9305,159.06213
-0.0632171214492989,-29.91656,159.05681
-0.110973099371501,-29.46451,159.06873
-0.0122782336233516,-29.92296,159.09285
-0.0308064318452095,-29.93369,159.09714
-0.0294956053970923,-29.95612,159.12732
-0.0208313895240266,-29.95796,159.12759
-0.0259337104946669,-29.48476,159.076616
-0.0380298659030029,-29.477283,159.1216
-0.0374663740478309,-29.45436,159.1422
-0.0406757422378239,-29.48267,159.06495
-0.0534809173503621,-29.453716,159.065667
-0.0204016602220476,-29.4429,159.11502
-0.0939162399975084,-29.44751,159.05391
-0.0838732025911584,-29.4435,159.09767
-0.0204790029731519,-29.93465,159.09327
-0.0791980984276965,-29.94249,159.0847
-0.0585772511292517,-29.44269,159.06088
-0.0818601339942719,-29.44366,159.06796
-0.0727483783578751,-29.44,159.09315
-0.0764796199114464,-29.44563,159.09369
-0.0347910863123708,-29.44278,159.11231
0.000391978459515663,-8.55728,125.50053
-0.066454962498258,8.77213,-79.53417
-0.0412907407604854,8.22567,-79.10636
-0.0265737343914687,8.3095,-79.09903
-0.0606296892143254,8.26347,-79.069
-0.047618269493632,8.26432,-79.06902
-0.0270429816563782,8.31623,-79.10264
-0.023822817969104,8.31477,-79.12072
-0.0342086930727321,8.44639,-79.10956
-0.0888622019373582,8.22991,-78.90163
-0.0573809972954444,8.33071,-78.80663
-0.0523990753145991,8.39036,-78.81526
-0.057314671844555,8.39248,-78.81754
-0.0188635709334273,7.7064,-81.63515
-0.0529603593234904,8.4077,-78.80353
-0.0413432889486134,8.42954,-78.84869
-0.0652706398264715,8.45339,-78.84975
-0.0536173836005032,8.48361,-78.91944
-0.00509660687431612,8.63514,-79.03461
-0.10766304684296,10.51775,-85.79197
-0.174781779752584,10.607367,-85.702467
-0.0228236495683518,5.550215,-87.0331
-0.0584132526270738,5.554117,-87.054083
-0.00907700039839021,5.56095,-87.048517
-0.0162433758577312,7.69188,-81.61163
-0.00680175491476032,5.534833,-87.0875
-0.0490100452915649,5.534,-87.086667
-0.0282377161883767,5.552283,-87.050883
-0.0179132093723373,7.962467,-82.057817
-0.0343881864892859,7.953,-82.056867
-0.027686999088814,7.8733,-81.79395
-0.153762666426916,-1.272865,-81.05368
-0.139375412225178,-1.67312,-80.83468
-0.0493533465469174,1.67363,-91.98928
-0.00818926901836137,1.67442,-91.992873
-0.0271382587019242,7.82668,-81.75825
-0.0722164025947645,1.676825,-92.007517
-0.0817285858115064,7.39795,-81.6593
-0.203897742807048,0.3045,-89.95016
-0.0879377769972323,0.31164,-89.9456
-0.191230294710939,-1.34421,-89.6682
-0.0690508510509555,-1.34534,-89.66467
-0.140409120195431,-1.3655,-89.6337
-0.256087369406086,-1.2837,-81.06969
-0.105339969817803,-0.28115,-90.56861
-0.0845572779088641,-1.34813,-89.6366
0.00183842329707584,5.5509,-87.03493
-0.124632626741763,7.47135,-82.2659
-0.147849128041079,7.51805,-81.89558333
-0.0889671493715687,7.31805,-81.67278333
-0.0644169696382004,-0.27971,-90.54489
-0.0210120964133913,7.85345,-81.8025
-0.0996763161161844,-0.30119,-91.65047
-0.183179138928288,-0.3018,-91.6524
-0.148054146458303,-0.3188,-91.6676
-0.0933921909508175,-0.3092,-91.6647
-0.162454795460354,-0.26461,-91.37553
-0.00270033046502971,5.56187,-87.04693
-0.0977543240615273,-0.26766,-91.37229
-0.0896578557282348,7.687133333,-81.61163333
-0.0326837720850872,7.691883333,-81.63953333
-0.146081263584508,-0.30223,-91.35976
-0.0735730974541253,-0.31059,-91.3543
-0.04545410726128,-1.37844,-89.6236
-0.0243182717077695,-1.21579,-90.42287
-0.203215809854521,-1.21718,-90.42328
-0.111162789701977,1.68095,-92.001
-0.0331879544468956,1.68074,-91.9995
-0.0220853886843981,5.56213,-87.04663
-0.00721780484163492,4.004657,-81.604326
-0.0595103336784471,4.003676,-81.610646
-0.163119234468557,-0.29786,-90.55091
-0.175113669846391,-1.25875,-81.0599217
-0.186709875113473,0.34017,-89.96983
-0.0608720898666697,0.33531,-89.97502
-0.141147877258064,0.30032,-89.94461
-0.069242915840195,0.30678,-89.9681
-0.0567919213751256,7.2852,-81.67301667
-0.0432648446173418,5.55411,-87.05408
-0.219337733267755,-1.49309,-80.8061
-0.0796766665365332,-1.33901,-89.64402
-0.188782988433689,-1.403595,-80.76950833
-0.0624689621136028,7.623616667,-81.71166667
-0.140207052929137,0.30936,-90.40312
-0.211779612332953,-1.471281667,-80.78385833
-0.0754122666901131,-1.3579,-89.64422
-0.118404937478514,7.25765,-81.82391667
-0.1857268900734,-1.29029,-90.4989
-0.0485514377793512,4.001618,-81.611326
-0.0155727312088003,5.54592,-87.02909
-0.0540121498505179,3.9997666,-81.614356
-0.0756368248766204,-1.25141,-90.3742
-0.181842663214579,-1.26277,-90.3581
-0.273294876815814,-1.47334,-80.78931333
-0.236130259304874,-0.32864,-91.33796
-0.129207956171393,-0.33099,-91.3378
-0.247549967603861,-1.600766667,-80.85869167
-0.146243771504428,7.477833333,-82.2433
-0.104256863182962,7.462416667,-82.23206667
-0.228928442895815,-1.275146667,-81.05207
-0.0144476073199642,5.52842,-87.02996
-0.182605987693118,-0.33477,-91.6579
-0.0203087690790338,4.006528,-81.603535
-0.0431402554291274,4.00831,-81.606025
-0.0351456479905363,4.008553,-81.605377
0.000997397854518578,4.007872,-81.60659
-0.0423016987362024,7.316383333,-81.71111667
-0.200922282049213,-1.500741667,-80.804715
-0.153586634009578,-0.25808,-91.38719
-0.0819712510970687,-0.26084,-91.38768
-0.0536605062968094,8.77569,-79.54421
-0.0119416496070048,5.53536,-87.08679
-0.111589909581836,7.487566667,-81.88863333
-0.227105067135863,-1.279065,-81.07523667
-0.184795809765762,-1.276418333,-81.05038833
-0.235719801305878,0.2821,-90.49147
-0.0409883280648817,0.28602,-90.50151
-0.0629653264639629,-1.22564,-90.4195
-0.045376635600404,7.516716667,-81.67083333
-0.15705920148196,-0.27079,-91.437
-0.0750123734111847,-0.261942,-91.44458
-0.165787013983252,-0.27205,-91.435
-0.0242876436568433,5.54822,-87.0817
-0.104403897423381,-0.2739,-91.4311
-0.106202772381903,7.421816667,-81.69548333
-0.0593995224456487,7.54435,-81.85898333
-0.0408125732827662,-1.23015,-90.4737
-0.0543626953386254,-1.22964,-90.46817
-0.205464238204579,-1.255326667,-81.07017167
-0.239675520683956,-1.52181,-80.81674167
-0.143334884995788,-0.69246,-91.32271
-0.0797503277895277,-0.69066,-91.31796
-0.187646441761576,-0.71585,-91.3404
-0.00737819712491228,5.54335,-87.07175
-0.0899881296161387,-0.72589,-91.34984
-0.215686738625691,-0.70053,-91.33129
-0.119152573765324,-0.70266,-91.33129
-0.124315329014205,7.4054,-81.81823333
-0.229546192834493,-0.3713,-91.3813
-0.171245824871473,-0.36996,-91.3799
-0.168193731540581,-0.04116,-91.52752
-0.0821455643449101,-0.04037,-91.52193
-0.062704293227549,-0.04991,-91.54678
-0.0894541020655977,-0.04701,-91.54444
-0.0211088383181961,5.54994,-87.0604
-0.103514271097597,-0.0536,-91.55924
-0.108276842111827,-0.05167,-91.5588
-0.0688783608174277,-0.23645,-90.57447
-0.049244529403349,0.31283,-90.40129
-0.0787967405476808,5.50014,-87.0801225
-0.192332216845325,-1.591023333,-80.871545
-0.148492935362497,-0.23095,-90.58803
-0.0574819849375285,-0.23551,-90.58061
-0.0306554345325303,7.94755,-82.02231667
-0.121829439324758,7.9521,-82.03661667
-0.00523313239292111,5.54595,-87.06231
-0.0258326916924079,5.554,-87.03108
-0.267728531584504,-1.23515,-90.4084
-0.0974740661528477,7.802416667,-81.74603333
-0.0420229017862888,1.38374,-91.8117
-0.0490822549923222,1.38318,-91.8111
-0.114061128931129,1.38696,-91.8164
-0.059204198925104,1.387,-91.8166
-0.136767411187255,1.37867,-91.8194
-0.0386751438141522,1.37978,-91.8183
-0.0937745573318689,5.50856,-87.10121
-0.00871636230759787,5.49312,-87.08898
-0.0146466668179968,5.5193,-87.09582
-0.00817170110587373,5.50579,-87.06775
-0.0503540251370551,5.51755,-87.04805
-0.0588460643639963,8.76728,-79.539
-0.0402715621019796,9.86011,-85.48717
-0.0711425004125077,9.86374,-85.51617
-0.0602000162785281,9.8652,-85.49651
-0.0933183082689255,9.86241,-85.48544
-0.103280055476527,9.86422,-85.4967
-0.0863631892048866,9.85037,-85.46999
-0.0815472251911711,9.85023,-85.41877
-0.0750020242026912,9.8485,-85.40214
-0.075702215550004,9.8424,-85.40054
-0.0778980228172377,9.85339,-85.46064
-0.028787614884638,8.67092,-79.06583
-0.0854173343265416,9.84155,-85.37397
-0.106394261083845,9.76736,-85.27205
-0.0490824652160429,9.81501,-85.3322
-0.135374927276097,9.7588,-85.27452
-0.0976182635935976,9.75662,-85.2714
-0.0433556582740617,8.67714,-83.71687
-0.040905317032629,8.70656,-83.86634
-0.0282499972806256,8.70352,-83.89795
-0.0502498150110209,8.71446,-83.882
-0.0412410676753618,8.71151,-83.89129
-0.030330904899303,8.67322,-79.06106
-0.0179954551797414,8.71817,-83.87642
-0.0470452155720775,8.71623,-83.86901
-0.0428422722421893,8.6983,-83.8891
-0.0118926051176005,8.70105,-83.9147
0.000455528483445988,8.73154,-83.82632
-0.0691443616910841,8.63799,-83.73633
-0.0306133484865943,8.36985,-83.28786
-0.0737644942851587,7.87083,-82.44462
-0.0461458082949759,7.86957,-82.43576
-0.0554239254921574,8.12392,-82.30329
-0.0449262077686099,8.58036,-79.01867
-0.0913218136557794,8.11851,-82.3236
-0.0522140898151133,8.08927,-82.25797
-0.067121756864621,8.09443,-82.26188
-0.0228074299212848,7.9641667,-82.05775
-0.0390475647396042,7.99153,-82.07242
-0.0769833609848794,8.00028,-82.0261
-0.0158451813716134,7.97507,-82.0184
-0.0251209108459227,7.94755,-82.02232
-0.0611451131368477,7.99112,-81.9825
-0.0126695236895324,7.8391,-81.79657
-0.0492756054772707,8.51917,-79.01083
-0.0394853176545855,7.84978,-81.78748
-0.0290894697011743,7.8704,-81.77695
-0.00211165677709624,7.8745,-81.79472
0.00987588751276203,7.88547,-81.8143
-0.035356454914337,7.84293,-81.7539
-0.0237934420755574,7.8192833,-81.738783
-0.0117763680438405,7.81937,-81.77153
-0.00601564672942478,7.8010333,-81.76105
-0.0296604777198604,7.7762,-81.760017
-0.0125985952506467,7.6562,-81.73015
-0.0255818607235501,8.5307,-79.00595
-0.0424277042431118,7.6501667,-81.71845
-0.0447003651455018,7.62511,-81.71169
-0.0417353478783666,7.63295,-81.69427
0.0239340546306028,7.59307,-81.71005
-0.0232300889449424,7.64627,-81.76115
-0.114307012294363,7.63272,-81.7344
-0.0219648612048104,7.6311333,-81.7822
-0.0201448923806002,7.58555,-81.84167
-0.11472397601856,7.4325167,-81.8579
-0.0253644059628488,7.29649,-81.82322
-0.0912103232701293,8.40062,-79.07819
-0.0226227797074579,7.2661167,-81.78305
-0.0482117052941751,7.21305,-81.79862
-0.0604414979085461,7.2266833,-81.829283
-0.0454184089655221,7.20322,-81.79869
-0.00948994251108282,7.33073,-81.724183
-0.0367924565271076,7.34713,-81.59093
-0.041760501309603,7.33722,-80.13867
-0.0711924607349397,8.4174,-79.12924
-0.0537052098136104,8.39918,-79.07865
-0.0949591538164885,8.31736,-79.10357
-0.260109178264669,-36.01776,136.85533
-0.10159487853299,-33.94051,134.26668
-0.252963901027972,-33.68615,134.46529
-0.269964495726642,-33.68935,134.47376
-0.147638152626471,-33.94091,134.27285
-0.159636932345828,-33.96242,134.27149
-0.218802526409676,-33.95124,134.27429
-0.178843088253992,-33.9536,134.26949
-0.175166957579958,-33.96044,134.26785
-0.252780737410208,-33.68436,134.48677
-0.159101677868697,-34.6438,134.79522
-0.159440238348774,-35.1469,136.44682
-0.203172926818018,-33.01207,134.18019
-0.197588897903015,-33.01073,134.17133
-0.199129617021524,-33.00831,134.16429
-0.202504242356914,-33.00658,134.165641
-0.167867297223197,-32.92558,134.07834
-0.272688341196307,-32.92133,134.07803
-0.325200545478947,-32.90669,134.0673
-0.20728049772768,-32.90586,134.07337
-0.339720854552216,-32.86498,134.10091
-0.329136125055847,-33.18679,134.3529
-0.38738082794259,-33.18513,134.35915
-0.362470956024592,-33.18396,134.377759
-0.337361178897486,-33.09508,134.257
-0.436470649410168,-33.67553,134.51647
,-51.60486,-57.78846
,-51.6231,-57.76894
-0.673826504470967,-51.67206,-57.74189
,-51.69449,-57.76699
-0.620215187959551,-51.66203,-57.81594
-0.0373447061882599,-8.486,122.342
-0.0293575692734671,-8.45386,122.32913
-0.00418850448534514,-8.43986,122.32842
-0.0458742537177366,-8.43966,122.32843
-0.0235606970019178,-8.48432,122.46081
-0.00183608867573293,-8.435,122.499
-0.0154325139663287,-8.48255,122.48146
-0.0186427876433166,-17.53594,-149.58207
-0.0315648099088504,-16.7456,-151.42573
0.0137019600487243,-16.74719,-151.42478
-0.00937399576550635,-16.43979,-151.76589
-0.0251140002545134,-16.437188,-151.76281
-0.0325736623212201,-16.74082,-151.42032
-0.0201473372917622,-16.77861,-153.95642
-0.00833844640266634,-15.9408,-145.91479
-0.0013692178311504,-15.93489,-145.88078
-0.0168887019938917,-15.9374,-145.89144
-0.00174027113752606,-16.07223,-145.70173
-0.0102282717595039,-17.47593,-149.82433
-0.0223023889482368,-16.08315,-145.69337
-0.0258919213849438,-16.0709,-145.69915
0.00300187790694806,-15.014089,-148.26711
-0.0250359988213342,-23.10033,-134.86394
-0.000392617523667704,-23.16183,-134.85622
-0.0135402496087975,-23.15601,-134.85638
-0.0105421879823382,-23.17137,-134.8552
-0.00351205423844903,-23.16588,-134.85559
-0.00736240904489649,-23.15316,-135.06086
0.0159671860981725,-23.13161,-135.02269
0.00204635144229681,-17.482854,-149.89383
-0.00254771853130209,-23.15663,-135.02109
0.00207924348389499,-18.08692,-140.99935
0.00722792824933549,-18.06747,-141.00187
-0.0195570449168996,-18.07502,-141.00571
0.00113394444936921,-16.616143,-143.560571
-0.0102172806238217,-16.61599,-143.56037
-0.00352487760940368,-16.61563,-143.55919
-0.0112989053831718,-16.63017,-143.57169
0.00536556065089511,-16.4503833,-143.958583
-0.0134083329715933,-16.44199,-143.96499
-0.0175095508473069,-17.49007,-149.92352
-0.000212332678198868,-16.85665,-144.657967
-0.00113191125264467,-16.857283,-144.6562167
-0.0234392373897414,-16.8509833,-144.685833
0.0154839034689866,-16.84849,-144.68697
0.00699881526217516,-16.848925,-144.8958
0.00710083054459521,-16.83877,-144.69469
-8.37412849881147e-05,-16.70424,-145.36034
-0.00719481995736437,-16.50639,-145.46147
-0.0101179978318351,-17.0004,-149.59126
0.00413900853491489,-16.5169,-145.45592
0.000245492344224774,-16.515033,-145.462033
-0.00624146782304957,-16.07974,-145.69262
-0.0034256619691857,-16.07705,-145.70184
0.00757012466760521,-16.07184,-145.70228
0.0276185122096657,-16.07667,-145.70985
-0.00601362954527973,-15.9408,-145.91479
-0.0079373406936829,-15.92323,-145.88571
-0.0179819439898021,-15.94692,-145.88106
-0.00240547898725718,-15.79749,-146.15323
-0.0325736693107652,-16.72503,-150.97299
0.000544181267790211,-15.78889,-146.1410583
-0.0124362775876172,-15.55977,-146.24266
0.0108007470152043,-15.55443,-146.24031
-0.00737310359359911,-23.13814,-134.9196
-0.0259461580118485,-23.12841,-134.90519
-0.0125668035910744,-23.128417,-134.90345
-0.00715533220132758,-23.10007,-134.8743
-0.00395711928104126,-23.10112,-134.86613
-0.0110351670151816,-23.09825,-134.86741
-0.00828543562000239,-23.16863,-135.04515
-0.00324388131929654,-16.69283,-151.03572
-0.00889626472398186,-23.101892,-134.867059
0.00363380557840198,-16.72781,-151.04663
0.00917038749507837,-16.74255,-151.42234
-0.118338565680713,-0.75988,-90.30595
-0.0660984208788609,-1.24301,-90.39571
-0.0680694226896934,-1.31151,-90.34051
-0.0739715190676709,-1.33636,-90.29955
-0.265782762233743,42.195705,-8.812766
-0.205464962405281,43.38054,-8.39626
-0.426676324289658,43.38293,-8.39626
-0.2565056518364,43.37565,-8.34271
-0.28791175847469,42.3027272,-8.8513888
-0.291541956585398,42.2458,-8.79433
-0.295509438735547,42.254,-8.817
-0.191419712250972,42.254551,-8.874229
-0.241707963843722,43.38054,-8.396264
-0.459626906304619,42.245339,-8.86402
-0.315457334666309,43.382933,-8.412417
-0.212899133275017,42.249492,-8.872863
-0.354922382969106,42.239543,-8.900948
-0.180638880339258,42.24493,-8.903988
-0.217122515786776,42.215163,-8.899266
-0.136418754369966,42.213819,-8.89781
-0.233050121941454,42.248088,-8.796387
-0.268683624406376,43.38676,-8.39463
-0.0418877636529631,-23.89629,152.40782
0.00617817097496598,-23.66815,152.28887
0.00263026522048682,-18.7331,147.26909
0.00133060392496986,-19.09582,148.28345
0.00693260964381937,-19.09846,148.28379
0.00277953971460709,-19.27208,148.34511
0.0129572119968469,-19.27445,148.34358
0.0181510593939118,-19.52072,148.71948
0.0421071342305446,-19.52167,148.72192
-0.00108353424409824,-19.51879,148.73082
0.129687900342469,-21.64143,150.24591
0.00506193833927071,-21.65039,150.24245
0.000957916831610284,-23.53293,151.72316
0.00499598158884274,-21.65447,150.24191
0.0188122262844934,-21.79107,151.87013
0.0301290275246613,-21.79238,151.88092
0.0235844686594171,-21.83517,152.32959
0.010895524458074,-21.95686,152.4258
-0.103349166214485,-14.69171,145.4649
0.0223522683348258,-14.682851,145.449052
-0.00108495074244952,-23.46521,151.85275
0.00536404691921399,-23.29573,151.69486
-0.00252110226878521,-23.30356,151.69659
0.00828103512053025,-23.3007,151.69482
0.0142359104217111,-23.24659,151.77309
0.00488876626131107,-23.24371,151.77568
0.00823534486657085,-23.202683,150.969783
-0.0148818295070177,-23.216266,150.9634
-0.0253142062030982,-23.89878,152.41618
-0.00340626573125125,-23.161533,150.92055
-0.000135810470336839,-23.157483,151.070466
0.0131849898792402,-23.156583,151.0729
-0.022367480977068,-20.377983,148.888366
0.0102145649607004,-19.81261,149.13292
0.00474560905572208,-19.81349,149.13617
0.0341680662562167,-19.79262,149.07111
0.0300358068292126,-19.79517,149.07878
0.0182444917079638,-18.569116,146.482316
0.0148842814899353,-17.65532,146.45682
-0.00606570096447889,-23.89929,152.39361
0.0290171469214489,-17.51851,146.50336
0.0378600979288843,-17.51991,146.50098
0.0366680689528205,-17.52126,146.50107
-0.0218230924106506,-16.93323,145.98456
-0.04802831797645,-16.92332,145.99627
-0.0279010937781889,-16.9921,145.99963
-0.172902396714309,-16.52168,145.53775
-0.0402884462718625,-16.51779,145.5258
-0.0100789982306817,-14.66452,145.6632
-0.0658373977768139,-23.90507,152.38958
-0.0133466525633865,-13.97324,144.50097
0.0057247995413241,-13.97733,144.50067
0.0049938141258461,-13.98066,144.50024
-0.00638851458275314,-13.96062,144.37804
0.01102451656925,-13.95675,144.3855
0.0107068609207199,-12.28595,143.40371
0.00686647810997054,-12.28241,143.41092
-0.0105415860863167,-12.28121,143.40709
-0.0105942816910982,-12.28091,143.40302
0.0130140681565698,-12.29055,143.40232
-0.0198385960234457,-23.89822,152.39725
-0.00209860017306429,-10.38352,143.929
0.00440072319171447,-10.28793,143.71759
0.0156960122416803,-10.2875,143.70978
0.001778029888305,-11.76571,143.65005
0.00823370768815113,-12.16237,143.64859
0.00100994366729568,-12.38375,143.76197
