lat,lon,slope_fish,slope_comb,slope_diff
-43.04371,147.34192,-1.50779793082492,-1.64587163352769,-0.138073702702778
-42.95324,147.35538,-1.46167613037012,-1.72437715364899,-0.262701023278867
-43.06005,147.32439,-1.42242133683337,-1.69618773330582,-0.273766396472455
-42.99929,147.32887,-1.48065597472207,-1.75788184046123,-0.27722586573916
-43.05688,147.33748,-1.63391606793154,-1.70829459201879,-0.0743785240872497
-42.94961,147.41687,-1.48759720664544,-1.84473683320284,-0.357139626557399
-43.01334,147.33089,-1.49328755982616,-1.67443525196964,-0.181147692143482
-43.0172,147.33247,-1.53863822451732,-1.7266193607899,-0.187981136272577
-42.88181,147.37019,-1.58887396752332,-1.82660187638263,-0.237727908859305
-26.47427,-105.36414,-1.80235968193193,-2.26037524655786,-0.458015564625926
-27.108987,-109.42207,-1.94594260058026,-2.24755184918931,-0.301609248609049
-27.14517,-109.43736,-1.95981556982805,-2.28922488688221,-0.32940931705416
-27.14813,-109.43549,-1.85890526657347,-2.14418822607187,-0.285282959498401
-27.14784,-109.43746,-1.95077265340499,-2.22415187496596,-0.273379221560971
-27.14409,-109.43516,-1.88167279144606,-2.24374280365899,-0.362070012212928
-27.11061,-109.42365,-1.87398719525567,-2.18481051144242,-0.310823316186744
-27.1629,-109.44569,-1.93839037637337,-2.23286342934588,-0.294473052972506
-27.10952,-109.42402,-1.88303792291091,-2.24541826844058,-0.362380345529671
-26.46935,-105.36454,-1.62896190374783,-2.217858484219,-0.588896580471163
-26.47216,-105.36455,-1.93389158249193,-2.3061990652561,-0.372307482764164
-26.47464,-105.35948,-1.78418980472615,-2.26497706150359,-0.480787256777438
-26.47167,-105.36776,-1.9240085211914,-2.19717540718985,-0.27316688599845
-26.47387,-105.35848,-1.69492331232416,-2.27070553177279,-0.575782219448625
-26.46919,-105.36143,-1.77834059663139,-2.25576584730775,-0.477425250676357
-26.47477,-105.36463,-1.73214038865996,-2.18212074398323,-0.449980355323272
-27.13317,-109.42881,-1.94115439034442,-2.21068932218322,-0.269534931838795
-29.45103,159.06227,-1.95337359320347,-2.120085794561,-0.166712201357537
-29.44246,159.11843,-1.8633245302198,-1.95589843468692,-0.0925739044671234
-29.44803,159.11499,-1.74825353305464,-1.85023560748927,-0.101982074434631
-29.42234,159.11073,-1.76525276838837,-1.88427513900353,-0.119022370615163
-29.42655,159.12611,-1.78637201612301,-1.96507683821177,-0.17870482208876
-29.43351,159.13542,-1.76024159042123,-2.04098887291698,-0.280747282495754
-29.4341,159.09479,-1.70297284731407,-1.82266718438907,-0.119694337074994
-29.45407,159.04857,-1.77645354867997,-1.96517406007287,-0.1887205113929
-29.45221,159.04988,-1.9561133820704,-2.07447022958908,-0.118356847518678
-29.92554,159.0511,-1.89366045829812,-2.1164109784343,-0.222750520136179
-29.93329,159.0561,-1.84370961983869,-1.9922824991605,-0.148572879321817
-29.45683,159.0622,-2.00239955680562,-2.03751076693129,-0.0351112101256681
-29.93192,159.06155,-1.77784613646982,-1.88778217816873,-0.109936041698916
-29.95787,159.02814,-1.85149915533565,-1.94737101957077,-0.0958718642351191
-29.96119,159.03659,-1.79768733041786,-1.95425433094407,-0.156567000526203
-29.92823,159.02745,-1.97538422852744,-2.0939540313586,-0.118569802831162
-29.911,159.0691,-1.93796011321032,-1.99401060896679,-0.0560504957564698
-29.91181,159.08131,-1.88321819601331,-1.96937420527752,-0.086156009264216
-29.92682,159.04417,-1.95468459048954,-2.16566798748319,-0.21098339699365
-29.91731,159.06029,-2.05300574761739,-2.12906810234145,-0.0760623547240615
-29.9305,159.06213,-1.80773367547923,-1.95552863539214,-0.147794959912908
-29.91656,159.05681,-1.96533344450013,-2.09703936609628,-0.131705921596145
-29.46451,159.06873,-1.98441769507554,-2.0233627843741,-0.0389450892985608
-29.92296,159.09285,-2.29692591393472,-2.26923613999913,0.027689773935585
-29.93369,159.09714,-2.080453887729,-2.10326492017184,-0.0228110324428314
-29.95612,159.12732,-2.0695123198929,-2.11692602169408,-0.0474137018011804
-29.95796,159.12759,-2.09203151359781,-2.1468995089225,-0.0548679953246878
-29.48476,159.076616,-2.00479174722119,-2.060024702883,-0.0552329556618103
-29.477283,159.1216,-2.00536478637569,-2.10368286991805,-0.0983180835423632
-29.45436,159.1422,-1.85371777445183,-1.97319917177024,-0.119481397318412
-29.48267,159.06495,-1.97714016616793,-2.06163243849727,-0.0844922723293475
-29.453716,159.065667,-1.90702707088637,-2.04489604928293,-0.137868978396558
-29.4429,159.11502,-1.8413344291248,-1.91813915903496,-0.076804729910158
-29.44751,159.05391,-1.96003743397908,-2.16372754411254,-0.203690110133459
-29.4435,159.09767,-2.02039238304272,-2.12599259271788,-0.105600209675158
-29.93465,159.09327,-1.95263728271955,-2.02262642601598,-0.0699891432964335
-29.94249,159.0847,-1.7607458741021,-1.95865843603155,-0.197912561929449
-29.44269,159.06088,-1.80002436421375,-1.97391294148341,-0.173888577269659
-29.44366,159.06796,-1.90086022781817,-2.08006248342214,-0.179202255603965
-29.44,159.09315,-1.91021507714346,-2.02545870044867,-0.115243623305212
-29.44563,159.09369,-2.02003328185997,-2.19451699344096,-0.174483711580988
-29.44278,159.11231,-1.93154261628506,-2.01256291402896,-0.0810202977439034
-8.55728,125.50053,-2.3012364309523,-2.32118190981278,-0.019945478860484
8.77213,-79.53417,-1.97567344992957,-1.57573844876626,0.399935001163308
8.22567,-79.10636,-2.128369251773,-1.61724438519634,0.511124866576657
8.3095,-79.09903,-2.16947272113166,-1.88182436268651,0.287648358445149
8.26347,-79.069,-2.05895742853661,-1.75524006060549,0.303717367931118
8.26432,-79.06902,-1.97604299170695,-1.76742498396922,0.208618007737727
8.31623,-79.10264,-2.05610906009937,-1.78243489113519,0.273674168964183
8.31477,-79.12072,-2.19191405550925,-1.80111571246664,0.390798343042607
8.44639,-79.10956,-2.15096180854201,-1.73645916977297,0.414502638769038
8.22991,-78.90163,-2.07626884456699,-1.57806359763179,0.498205246935194
8.33071,-78.80663,-2.01489402205754,-1.55339860947301,0.461495412584529
8.39036,-78.81526,-2.01715741952334,-1.68016119512975,0.336996224393592
8.39248,-78.81754,-2.03084712239668,-1.62438362593902,0.406463496457652
7.7064,-81.63515,-2.02421132927803,-1.58048981274287,0.443721516535162
8.4077,-78.80353,-2.09040081524237,-1.61204313374347,0.478357681498907
8.42954,-78.84869,-2.09975237095695,-1.80862106621737,0.291131304739583
8.45339,-78.84975,-2.06586308305206,-1.67922497094034,0.386638112111721
8.48361,-78.91944,-2.0091347789502,-1.77818852163168,0.230946257318522
8.63514,-79.03461,-2.22579810249853,-1.74257099131381,0.483227111184723
10.51775,-85.79197,-2.17205394578695,-1.57035396383206,0.601699981954894
10.607367,-85.702467,-2.07647556008379,-1.37875142096411,0.69772413911968
5.550215,-87.0331,-1.75432046384045,-1.77250626480124,-0.0181858009607805
5.554117,-87.054083,-1.94989569836092,-1.7131604439692,0.236735254391715
5.56095,-87.048517,-1.87743096145541,-1.82908133195912,0.0483496294962913
7.69188,-81.61163,-1.94170656328775,-1.6100354124076,0.33167115088015
5.534833,-87.0875,-2.03186202089965,-1.66100598418579,0.370856036713863
5.534,-87.086667,-1.87060346391364,-1.59394000895118,0.276663454962463
5.552283,-87.050883,-1.88814534206723,-1.78396785961746,0.104177482449763
7.962467,-82.057817,-2.10021702484888,-1.3963151253983,0.703901899450572
7.953,-82.056867,-2.15399528588986,-1.43321844367692,0.720776842212938
7.8733,-81.79395,-2.08604923965432,-1.33280726064158,0.753241979012733
-1.272865,-81.05368,-1.66365698076673,-1.53575313218476,0.127903848581969
-1.67312,-80.83468,-1.75772134277805,-1.73988638392555,0.0178349588525013
1.67363,-91.98928,-1.90194963575045,-1.90004743129894,0.0019022044515089
1.67442,-91.992873,-1.85106394642547,-1.82125889708048,0.0298050493449855
7.82668,-81.75825,-2.05130047480766,-1.43973779763341,0.611562677174257
1.676825,-92.007517,-1.69294742716968,-1.75419065848494,-0.0612432313152558
7.39795,-81.6593,-1.85538543686929,-1.15392697987774,0.701458456991552
0.3045,-89.95016,-1.67829022041841,-2.01730014415095,-0.339009923732541
0.31164,-89.9456,-2.06889980317564,-2.16647911985172,-0.0975793166760845
-1.34421,-89.6682,-1.77620736824108,-2.06391883054255,-0.287711462301465
-1.34534,-89.66467,-1.90266115183953,-2.09921479496227,-0.196553643122741
-1.3655,-89.6337,-1.59025476492549,-1.9609957867735,-0.37074102184801
-1.2837,-81.06969,-1.54880258559052,-1.65519363753393,-0.10639105194341
-0.28115,-90.56861,-1.88563590874336,-2.1160879587204,-0.230452049977037
-1.34813,-89.6366,-1.77688259358557,-1.999097295579,-0.222214701993425
5.5509,-87.03493,-1.97575512684568,-1.93043035147659,0.0453247753690906
7.47135,-82.2659,-1.83386553971109,-1.25075380262087,0.583111737090224
7.51805,-81.89558333,-1.67233577445049,-1.30405050753197,0.368285266918524
7.31805,-81.67278333,-1.82375387351218,-1.39125058775522,0.432503285756955
-0.27971,-90.54489,-1.96298443694774,-2.12965961709654,-0.166675180148798
7.85345,-81.8025,-1.98448263752906,-1.56009345773071,0.424389179798345
-0.30119,-91.65047,-2.09475710355433,-2.20767423663169,-0.112917133077356
-0.3018,-91.6524,-1.92490709492999,-2.1160285082405,-0.191121413310511
-0.3188,-91.6676,-1.98047178854364,-2.09472868820664,-0.114256899663001
-0.3092,-91.6647,-1.8817603220563,-2.03399404140812,-0.152233719351818
-0.26461,-91.37553,-1.97890703694956,-2.20504235527154,-0.226135318321984
5.56187,-87.04693,-1.93588537263434,-1.90668072938477,0.0292046432495734
-0.26766,-91.37229,-2.06343690452399,-2.03911726036691,0.0243196441570768
7.687133333,-81.61163333,-1.89191261928079,-1.38504989936183,0.506862719918962
7.691883333,-81.63953333,-1.99032015522934,-1.70504761726939,0.285272537959957
-0.30223,-91.35976,-2.05081000535572,-2.07313557196638,-0.0223255666106659
-0.31059,-91.3543,-1.73417540238131,-1.87286247783413,-0.138687075452815
-1.37844,-89.6236,-1.8742335103654,-2.04311651372555,-0.168883003360148
-1.21579,-90.42287,-1.79585162471685,-1.91275477083133,-0.116903146114479
-1.21718,-90.42328,-1.69756686053796,-2.03968631766099,-0.342119457123035
1.68095,-92.001,-1.7679595768981,-1.49492193880998,0.273037638088119
1.68074,-91.9995,-1.93292648512984,-1.7696182354975,0.16330824963234
5.56213,-87.04663,-1.83999720223704,-1.69936805891417,0.140629143322879
4.004657,-81.604326,-2.04347595592496,-1.87696609621728,0.166509859707674
4.003676,-81.610646,-2.08246132073832,-1.42640566226054,0.656055658477779
-0.29786,-90.55091,-1.89543225116442,-2.14345548536947,-0.248023234205058
-1.25875,-81.0599217,-1.58119239118376,-1.59274658279286,-0.0115541916091093
0.34017,-89.96983,-1.86087236186325,-2.0775054470002,-0.216633085136952
0.33531,-89.97502,-1.96733718743455,-2.11683471795073,-0.149497530516186
0.30032,-89.94461,-1.84449431070998,-1.90975319271072,-0.0652588820007389
0.30678,-89.9681,-1.89165388862287,-2.11186172650694,-0.220207837884066
7.2852,-81.67301667,-1.7242139301421,-1.32405808926751,0.400155840874587
5.55411,-87.05408,-1.87093911520246,-1.65169188861528,0.219247226587181
-1.49309,-80.8061,-1.57484201784136,-1.72353477042986,-0.1486927525885
-1.33901,-89.64402,-1.88293529355951,-2.03637053642755,-0.153435242868034
-1.403595,-80.76950833,-1.65681323482096,-1.68785943522463,-0.0310462004036678
7.623616667,-81.71166667,-1.87548669367336,-1.54231619266724,0.333170501006115
0.30936,-90.40312,-1.59278810058374,-1.86880688362988,-0.276018783046141
-1.471281667,-80.78385833,-1.70320651442798,-1.53894921539444,0.164257299033543
-1.3579,-89.64422,-1.92508294289298,-2.09915469331857,-0.174071750425586
7.25765,-81.82391667,-1.81578648786443,-1.31230055732103,0.503485930543396
-1.29029,-90.4989,-1.98038401794257,-2.12699707617795,-0.146613058235377
4.001618,-81.611326,-2.23797521996358,-1.45617936631703,0.781795853646547
5.54592,-87.02909,-1.90541533670308,-1.8326678042193,0.0727475324837821
3.9997666,-81.614356,-2.06878441195553,-1.58460558065276,0.484178831302772
-1.25141,-90.3742,-1.85497683345344,-2.15240006301639,-0.297423229562949
-1.26277,-90.3581,-1.92671384815888,-2.12977021807971,-0.203056369920825
-1.47334,-80.78931333,-1.62331613817476,-1.69440816112812,-0.0710920229533638
-0.32864,-91.33796,-2.04016902158646,-2.24722809964529,-0.207059078058827
-0.33099,-91.3378,-1.9721144843268,-2.1407731163985,-0.168658632071706
-1.600766667,-80.85869167,-1.74017818929216,-1.61264276468491,0.127535424607247
7.477833333,-82.2433,-1.70497316519361,-1.21213316547023,0.492839999723377
7.462416667,-82.23206667,-1.89490541147304,-1.48493650338139,0.409968908091646
-1.275146667,-81.05207,-1.5594182613002,-1.44453165663312,0.114886604667082
5.52842,-87.02996,-1.78998367029369,-1.72075328251175,0.0692303877819351
-0.33477,-91.6579,-2.028338831416,-2.19519184947609,-0.166853018060092
4.006528,-81.603535,-2.23463820804555,-1.71668604819137,0.517952159854183
4.00831,-81.606025,-2.28113906219558,-1.42814601045723,0.852993051738345
4.008553,-81.605377,-2.15383219495697,-1.62017516963149,0.533657025325478
4.007872,-81.60659,-2.31025738198415,-1.93851271689203,0.371744665092115
7.316383333,-81.71111667,-1.99306245522626,-1.38022478472613,0.612837670500126
-1.500741667,-80.804715,-1.62630423612429,-1.60655407583454,0.0197501602897499
-0.25808,-91.38719,-1.98894346569246,-1.98161952224405,0.00732394344841092
-0.26084,-91.38768,-1.76094619923907,-1.91352036376497,-0.152574164525894
8.77569,-79.54421,-1.92889270500227,-1.70352187920656,0.225370825795711
5.53536,-87.08679,-2.18202030202368,-1.90694358521185,0.275076716811832
7.487566667,-81.88863333,-1.83473399283409,-1.31951754711332,0.515216445720773
-1.279065,-81.07523667,-1.56076005611121,-1.59903646641124,-0.0382764103000324
-1.276418333,-81.05038833,-1.62200747292252,-1.59866827747151,0.0233391954510096
0.2821,-90.49147,-1.75103039895836,-1.92632318665043,-0.175292787692074
0.28602,-90.50151,-2.00453587111334,-2.10967069138769,-0.105134820274353
-1.22564,-90.4195,-1.77848152249664,-1.95554255884103,-0.177061036344383
7.516716667,-81.67083333,-1.89795984060687,-1.50721433193845,0.390745508668418
-0.27079,-91.437,-2.03068588046914,-2.2169602747887,-0.18627439431956
-0.261942,-91.44458,-1.99661206195132,-2.10854782887417,-0.111935766922854
-0.27205,-91.435,-2.16197332050991,-2.16328431955673,-0.00131099904681209
5.54822,-87.0817,-1.83265447854952,-1.79461208099512,0.0380423975544075
-0.2739,-91.4311,-2.00773871332244,-2.0842521382173,-0.0765134248948622
7.421816667,-81.69548333,-1.91465100301562,-1.20742378889935,0.707227214116265
7.54435,-81.85898333,-1.892614531511,-1.4050466002825,0.487567931228501
-1.23015,-90.4737,-1.95787504666688,-2.24145805187856,-0.283583005211684
-1.22964,-90.46817,-1.67930781917453,-1.86004898220133,-0.180741163026809
-1.255326667,-81.07017167,-1.59497786738099,-1.62921724947232,-0.0342393820913347
-1.52181,-80.81674167,-1.63577849307856,-1.67080397888867,-0.0350254858101138
-0.69246,-91.32271,-1.93842605238283,-1.9778812377564,-0.0394551853735674
-0.69066,-91.31796,-1.70598814119587,-1.84095071740073,-0.134962576204865
-0.71585,-91.3404,-1.83414873169808,-1.9838359046545,-0.149687172956421
5.54335,-87.07175,-1.97037252230204,-1.85415446805738,0.116218054244653
-0.72589,-91.34984,-2.02074315971544,-2.11578933272964,-0.0950461730142025
-0.70053,-91.33129,-1.90397652413987,-2.11355699776169,-0.209580473621821
-0.70266,-91.33129,-2.01532386267998,-2.09134747789894,-0.0760236152189644
7.4054,-81.81823333,-1.69192012417225,-1.43875310897676,0.253167015195487
-0.3713,-91.3813,-1.97290413283443,-2.13473785409982,-0.161833721265392
-0.36996,-91.3799,-2.07127397034285,-2.27374553431569,-0.20247156397284
-0.04116,-91.52752,-1.95440620585515,-2.25980427050642,-0.305398064651263
-0.04037,-91.52193,-2.1814511318897,-2.15275235752104,0.0286987743686589
-0.04991,-91.54678,-2.38977581039405,-2.36876033507482,0.0210154753192349
-0.04701,-91.54444,-1.96440333716152,-2.01653805809117,-0.0521347209296457
5.54994,-87.0604,-2.10658644899346,-1.76673774368499,0.339848705308473
-0.0536,-91.55924,-1.69983531500193,-1.95258648082748,-0.252751165825557
-0.05167,-91.5588,-2.098905690517,-2.13410392731845,-0.0351982368014503
-0.23645,-90.57447,-1.92624129047934,-2.10393126113877,-0.177689970659425
0.31283,-90.40129,-1.74639736037657,-1.90752588792776,-0.161128527551187
5.50014,-87.0801225,-2.01206646404979,-1.68852156339969,0.323544900650096
-1.591023333,-80.871545,-1.60933066613252,-1.3786790241566,0.230651641975921
-0.23095,-90.58803,-1.63161392390358,-2.13167509008173,-0.500061166178146
-0.23551,-90.58061,-1.86810113938777,-2.05520327666027,-0.1871021372725
7.94755,-82.02231667,-1.86922989696867,-1.4672154869941,0.402014409974569
7.9521,-82.03661667,-1.74526906644773,-1.23768244371508,0.507586622732648
5.54595,-87.06231,-2.06438269199429,-1.96400857539892,0.100374116595371
5.554,-87.03108,-1.78983397345251,-1.7618400786763,0.0279938947762131
-1.23515,-90.4084,-1.63664270530907,-2.08041135239742,-0.443768647088342
7.802416667,-81.74603333,-1.85080830876244,-1.25121132099257,0.599596987769868
1.38374,-91.8117,-1.74108582266177,-1.77418311330807,-0.033097290646303
1.38318,-91.8111,-1.7875819184807,-1.85390020663675,-0.0663182881560542
1.38696,-91.8164,-1.58919926614241,-1.68132451657033,-0.0921252504279171
1.387,-91.8166,-1.73923469146261,-1.79314279286471,-0.0539081014021092
1.37867,-91.8194,-1.88467814518207,-1.65395010141945,0.230728043762612
1.37978,-91.8183,-1.72384188174739,-1.80006697831086,-0.0762250965634772
5.50856,-87.10121,-1.79323418147684,-1.63076420837425,0.162469973102594
5.49312,-87.08898,-1.74544587320734,-1.70606031265177,0.0393855605555717
5.5193,-87.09582,-1.90997024694994,-1.78284258496318,0.127127661986758
5.50579,-87.06775,-1.90606530188585,-1.86828909167594,0.03777621020991
5.51755,-87.04805,-1.91126943491698,-1.71425827067252,0.197011164244459
8.76728,-79.539,-1.85317323801243,-1.69752833005637,0.155644907956056
9.86011,-85.48717,-2.01416334487439,-1.61278293655408,0.401380408320316
9.86374,-85.51617,-1.84035160435296,-1.65665863826819,0.183692966084765
9.8652,-85.49651,-1.89029712944224,-1.64874266489061,0.241554464551631
9.86241,-85.48544,-1.82593969109473,-1.49735733162736,0.328582359467366
9.86422,-85.4967,-1.81347372632304,-1.67787394754518,0.135599778777863
9.85037,-85.46999,-1.82893152731326,-1.45515894675421,0.37377258055905
9.85023,-85.41877,-1.76102349123565,-1.4745486787893,0.286474812446344
9.8485,-85.40214,-1.87963212151053,-1.48164498761548,0.397987133895055
9.8424,-85.40054,-1.80620347155208,-1.47641388985553,0.329789581696549
9.85339,-85.46064,-1.90700151062781,-1.62392375809035,0.283077752537458
8.67092,-79.06583,-1.91269484837165,-1.75800965371654,0.15468519465511
9.84155,-85.37397,-1.84055754978917,-1.63332448030556,0.207233069483616
9.76736,-85.27205,-1.77024511875825,-1.44360422042758,0.326640898330677
9.81501,-85.3322,-2.05817009750415,-1.66686482376389,0.391305273740259
9.7588,-85.27452,-1.76936471861254,-1.47969706910838,0.28966764950416
9.75662,-85.2714,-1.92721456934281,-1.64312254700037,0.284092022342435
8.67714,-83.71687,-2.06870199472257,-1.64131124681596,0.427390747906606
8.70656,-83.86634,-2.02483149275588,-1.68082940502952,0.344002087726358
8.70352,-83.89795,-1.88113633377092,-1.54810938765834,0.333026946112582
8.71446,-83.882,-1.96089103665094,-1.63669432118791,0.324196715463037
8.71151,-83.89129,-1.94390061844523,-1.49092565804605,0.452974960399176
8.67322,-79.06106,-2.01340768970794,-1.81639990264882,0.197007787059112
8.71817,-83.87642,-1.9985838142166,-1.64101090019383,0.35757291402277
8.71623,-83.86901,-1.91976628006924,-1.57806931025448,0.341696969814755
8.6983,-83.8891,-1.92184466325324,-1.44706273376889,0.47478192948435
8.70105,-83.9147,-1.59192348739649,-1.40710718216994,0.18481630522655
8.73154,-83.82632,-2.01831579411625,-1.77902829984813,0.23928749426813
8.63799,-83.73633,-1.94872143270429,-1.37382399852026,0.574897434184023
8.36985,-83.28786,-1.89506129168614,-1.67619503103395,0.218866260652193
7.87083,-82.44462,-1.974270879193,-1.39593292680405,0.578337952388956
7.86957,-82.43576,-1.87612647154186,-1.59224392761766,0.283882543924201
8.12392,-82.30329,-1.98617791103166,-1.37554286286861,0.610635048163053
8.58036,-79.01867,-2.00876329086365,-1.58346253228044,0.425300758583208
8.11851,-82.3236,-1.98053116133871,-1.45913700080655,0.521394160532153
8.08927,-82.25797,-1.92145584600631,-1.43291011652322,0.488545729483094
8.09443,-82.26188,-1.82319371023559,-1.43831582333433,0.38487788690126
7.9641667,-82.05775,-1.9642073891478,-1.62900863478246,0.335198754365343
7.99153,-82.07242,-1.91332444427099,-1.53335353475086,0.379970909520124
8.00028,-82.0261,-1.94163570048524,-1.28158572119848,0.660049979286766
7.97507,-82.0184,-1.91035926193515,-1.68885336307618,0.221505898858978
7.94755,-82.02232,-1.87280485002936,-1.49469964661482,0.378105203414542
7.99112,-81.9825,-1.89986584441084,-1.37751942652358,0.522346417887256
7.8391,-81.79657,-2.0503872955892,-1.47395168121778,0.576435614371424
8.51917,-79.01083,-1.96828184602413,-1.7020967553087,0.266185090715424
7.84978,-81.78748,-1.98116719569441,-1.39560364475066,0.585563550943743
7.8704,-81.77695,-2.09408123741324,-1.37686363397438,0.71721760343886
7.8745,-81.79472,-2.0245723547113,-1.49395862015633,0.530613734554973
7.88547,-81.8143,-1.91621456515049,-1.63095248125676,0.28526208389373
7.84293,-81.7539,-2.05512407770679,-1.40140352017888,0.653720557527914
7.8192833,-81.738783,-2.09094119321404,-1.47286944981667,0.618071743397368
7.81937,-81.77153,-1.93001437982056,-1.49845092911258,0.431563450707982
7.8010333,-81.76105,-2.18885631511904,-1.5616805840666,0.627175731052439
7.7762,-81.760017,-2.08410679989894,-1.50073238093714,0.583374418961792
7.6562,-81.73015,-2.09265025628756,-1.3740588160057,0.718591440281856
8.5307,-79.00595,-1.90387159764792,-1.86429332349728,0.0395782741506388
7.6501667,-81.71845,-1.87558875857643,-1.35807137623611,0.517517382340321
7.62511,-81.71169,-1.90848300990608,-1.47055550460871,0.437927505297369
7.63295,-81.69427,-1.95239071150807,-1.60882347044666,0.343567241061409
7.59307,-81.71005,-2.13393061834334,-1.82257224083021,0.311358377513136
7.64627,-81.76115,-2.21788859376255,-1.49365846700486,0.724230126757683
7.63272,-81.7344,-1.89628774657341,-1.1486909348224,0.747596811751015
7.6311333,-81.7822,-2.06571417067963,-1.43939264575969,0.626321524919938
7.58555,-81.84167,-2.0074952170924,-1.59677964943023,0.410715567662169
7.4325167,-81.8579,-1.80686082629296,-1.29885850125217,0.50800232504079
7.29649,-81.82322,-1.87136480270354,-1.48097534393606,0.390389458767479
8.40062,-79.07819,-2.11802295662327,-1.98096947643044,0.137053480192834
7.2661167,-81.78305,-2.04243738629496,-1.53416070696017,0.508276679334792
7.21305,-81.79862,-1.95153862372623,-1.50019499700839,0.451343626717838
7.2266833,-81.829283,-1.80077169256263,-1.59908949269045,0.201682199872183
7.20322,-81.79869,-1.94763033436041,-1.32236886951967,0.625261464840742
7.33073,-81.724183,-1.96667305567748,-1.73792444659219,0.228748609085298
7.34713,-81.59093,-2.02868019855807,-1.55042024233116,0.478259956226905
7.33722,-80.13867,-2.10940713755165,-1.51588428066715,0.593522856884497
8.4174,-79.12924,-2.02029449684275,-1.81730629065768,0.202988206185072
8.39918,-79.07865,-1.96162808137999,-1.76669823758328,0.194929843796706
8.31736,-79.10357,-1.91094089604045,-1.68067065686974,0.230270239170708
-36.01776,136.85533,-1.74782454704664,-1.904072286556,-0.15624773950936
-33.94051,134.26668,-1.92452677956835,-1.92850318588506,-0.00397640631671004
-33.68615,134.46529,-1.71964413151226,-1.73287714365223,-0.0132330121399664
-33.68935,134.47376,-1.68096870458323,-1.84671796122206,-0.165749256638827
-33.94091,134.27285,-1.87836896329275,-1.94827137789493,-0.0699024146021803
-33.96242,134.27149,-1.90194570143446,-1.91374038569855,-0.0117946842640853
-33.95124,134.27429,-1.86671761485058,-1.95825417269102,-0.0915365578404428
-33.9536,134.26949,-1.83831612636914,-1.92766332899116,-0.0893472026220234
-33.96044,134.26785,-1.78707668264521,-1.83934819847994,-0.0522715158347256
-33.68436,134.48677,-1.65165221170991,-1.81034848735113,-0.158696275641217
-34.6438,134.79522,-1.76275477132709,-1.80205237546389,-0.0392976041368003
-35.1469,136.44682,-1.76846815717062,-1.83429293155474,-0.0658247743841145
-33.01207,134.18019,-1.68911903693617,-1.76352913606923,-0.0744100991330554
-33.01073,134.17133,-1.69064243830244,-1.84663494549264,-0.155992507190195
-33.00831,134.16429,-1.70390119696176,-1.67305878692125,0.0308424100405065
-33.00658,134.165641,-1.59851056924827,-1.7206369528622,-0.122126383613932
-32.92558,134.07834,-1.87996397590044,-1.83576046529906,0.0442035106013778
-32.92133,134.07803,-1.69265307151113,-1.8461785391189,-0.153525467607774
-32.90669,134.0673,-1.51475706160461,-1.63533537748105,-0.120578315876442
-32.90586,134.07337,-1.6088788562911,-1.77327255590714,-0.164393699616042
-32.86498,134.10091,-1.57773016909755,-1.69490900553669,-0.117178836439148
-33.18679,134.3529,-1.61344068097989,-1.80001131580113,-0.186570634821234
-33.18513,134.35915,-1.70402428324837,-1.86686247134656,-0.16283818809819
-33.18396,134.377759,-1.63946071270581,-1.76508118624734,-0.125620473541527
-33.09508,134.257,-1.48497907320477,-1.78769427355655,-0.302715200351775
-33.67553,134.51647,-1.58171981404044,-1.62722847425761,-0.0455086602171753
-51.60486,-57.78846,,-2.41098411794333,
-51.6231,-57.76894,,-2.4309342928421,
-51.67206,-57.74189,-1.47845596202521,-2.42953702794245,-0.951081065917241
-51.69449,-57.76699,,-2.38077946731279,
-51.66203,-57.81594,,-2.33134210080471,
-8.486,122.342,-2.10200630438352,-2.19391724270996,-0.0919109383264436
-8.45386,122.32913,-2.14089898371379,-2.22322991603054,-0.0823309323167574
-8.43986,122.32842,-2.24847244392943,-2.24686360416154,0.00160883976789439
-8.43966,122.32843,-2.10075963624902,-2.24055022946722,-0.139790593218198
-8.48432,122.46081,-2.09667928959293,-2.17893047960675,-0.0822511900138214
-8.435,122.499,-2.27872676576395,-2.27848382613269,0.000242939631255545
-8.48255,122.48146,-2.1552655362546,-2.19728269338764,-0.042017157133035
-17.53594,-149.58207,-2.0966354093815,-2.15047046800037,-0.0538350586188718
-16.7456,-151.42573,-1.98077271818677,-2.03434250835904,-0.053569790172272
-16.74719,-151.42478,-2.08942975278006,-2.02145884512744,0.0679709076526223
-16.43979,-151.76589,-2.01764593044591,-2.02677955422871,-0.00913362378280036
-16.437188,-151.76281,-2.00396053735712,-2.04869521112805,-0.0447346737709369
-16.74082,-151.42032,-1.96344159391904,-2.01326705893301,-0.0498254650139698
-16.77861,-153.95642,-1.98894112212943,-2.02051816445286,-0.0315770423234334
-15.9408,-145.91479,-1.75683979676978,-1.78905492499996,-0.0322151282301835
-15.93489,-145.88078,-2.01416270026285,-2.00825291028591,0.00590978997693759
-15.9374,-145.89144,-1.81691008475303,-1.84674483944774,-0.0298347546947189
-16.07223,-145.70173,-1.93343331550033,-1.94547938213031,-0.0120460666299731
-17.47593,-149.82433,-2.11374497895675,-2.12717409202434,-0.0134291130675845
-16.08315,-145.69337,-1.96857290787138,-2.01419180847141,-0.0456189006000249
-16.0709,-145.69915,-1.84215236039223,-1.92054976696229,-0.0783974065700581
-15.014089,-148.26711,-2.01723453826678,-2.00171328893631,0.0155212493304626
