lat_zone,slope_diff,site_type
Temperate,-0.293230021616057,other
Temperate,-0.331686884406255,other
Temperate,-0.138073702702778,other
Temperate,-0.262701023278867,other
Temperate,-0.273766396472455,other
Temperate,-0.27722586573916,other
Temperate,-0.0743785240872497,other
Temperate,-0.357139626557399,other
Temperate,-0.181147692143482,other
Temperate,-0.187981136272577,other
Temperate,-0.237727908859305,other
Tropical,-0.458015564625926,other
Tropical,-0.301609248609049,other
Tropical,-0.32940931705416,other
Tropical,-0.285282959498401,other
Tropical,-0.273379221560971,other
Tropical,-0.362070012212928,other
Tropical,-0.310823316186744,other
Tropical,-0.294473052972506,other
Tropical,-0.362380345529671,other
Tropical,-0.588896580471163,other
Tropical,-0.372307482764164,other
Tropical,-0.480787256777438,other
Tropical,-0.27316688599845,other
Tropical,-0.575782219448625,other
Tropical,-0.477425250676357,other
Tropical,-0.449980355323272,other
Tropical,-0.269534931838795,other
Tropical,-0.166712201357537,effective_mpa
Tropical,-0.0925739044671234,effective_mpa
Tropical,-0.101982074434631,effective_mpa
Tropical,-0.119022370615163,effective_mpa
Tropical,-0.17870482208876,effective_mpa
Tropical,-0.280747282495754,effective_mpa
Tropical,-0.119694337074994,effective_mpa
Tropical,-0.1887205113929,effective_mpa
Tropical,-0.118356847518678,effective_mpa
Tropical,-0.222750520136179,effective_mpa
Tropical,-0.148572879321817,effective_mpa
Tropical,-0.0351112101256681,effective_mpa
Tropical,-0.109936041698916,effective_mpa
Tropical,-0.0958718642351191,effective_mpa
Tropical,-0.156567000526203,effective_mpa
Tropical,-0.118569802831162,effective_mpa
Tropical,-0.0560504957564698,effective_mpa
Tropical,-0.086156009264216,effective_mpa
Tropical,-0.21098339699365,effective_mpa
Tropical,-0.0760623547240615,effective_mpa
Tropical,-0.147794959912908,effective_mpa
Tropical,-0.131705921596145,effective_mpa
Tropical,-0.0389450892985608,effective_mpa
Tropical,0.027689773935585,effective_mpa
Tropical,-0.0228110324428314,effective_mpa
Tropical,-0.0474137018011804,effective_mpa
Tropical,-0.0548679953246878,effective_mpa
Tropical,-0.0552329556618103,effective_mpa
Tropical,-0.0983180835423632,effective_mpa
Tropical,-0.119481397318412,effective_mpa
Tropical,-0.0844922723293475,effective_mpa
Tropical,-0.137868978396558,effective_mpa
Tropical,-0.076804729910158,effective_mpa
Tropical,-0.203690110133459,effective_mpa
Tropical,-0.105600209675158,effective_mpa
Tropical,-0.0699891432964335,effective_mpa
Tropical,-0.197912561929449,effective_mpa
Tropical,-0.173888577269659,effective_mpa
Tropical,-0.179202255603965,effective_mpa
Tropical,-0.115243623305212,effective_mpa
Tropical,-0.174483711580988,effective_mpa
Tropical,-0.0810202977439034,effective_mpa
Tropical,-0.019945478860484,other
Tropical,0.399935001163308,other
Tropical,0.511124866576657,other
Tropical,0.287648358445149,other
Tropical,0.303717367931118,other
Tropical,0.208618007737727,other
Tropical,0.273674168964183,other
Tropical,0.390798343042607,other
Tropical,0.414502638769038,other
Tropical,0.498205246935194,other
Tropical,0.461495412584529,other
Tropical,0.336996224393592,other
Tropical,0.406463496457652,other
Tropical,0.443721516535162,other
Tropical,0.478357681498907,other
Tropical,0.291131304739583,other
Tropical,0.386638112111721,other
Tropical,0.230946257318522,other
Tropical,0.483227111184723,other
Tropical,0.601699981954894,other
Tropical,0.69772413911968,other
Tropical,-0.0181858009607805,effective_mpa
Tropical,0.236735254391715,effective_mpa
Tropical,0.0483496294962913,effective_mpa
Tropical,0.33167115088015,other
Tropical,0.370856036713863,effective_mpa
Tropical,0.276663454962463,effective_mpa
Tropical,0.104177482449763,effective_mpa
Tropical,0.703901899450572,other
Tropical,0.720776842212938,other
Tropical,0.753241979012733,other
Tropical,0.127903848581969,other
Tropical,0.0178349588525013,other
Tropical,0.0019022044515089,other
Tropical,0.0298050493449855,other
Tropical,0.611562677174257,other
Tropical,-0.0612432313152558,other
Tropical,0.701458456991552,other
Tropical,-0.339009923732541,other
Tropical,-0.0975793166760845,other
Tropical,-0.287711462301465,other
Tropical,-0.196553643122741,other
Tropical,-0.37074102184801,other
Tropical,-0.10639105194341,other
Tropical,-0.230452049977037,other
Tropical,-0.222214701993425,other
Tropical,0.0453247753690906,effective_mpa
Tropical,0.583111737090224,other
Tropical,0.368285266918524,other
Tropical,0.432503285756955,other
Tropical,-0.166675180148798,other
Tropical,0.424389179798345,other
Tropical,-0.112917133077356,other
Tropical,-0.191121413310511,other
Tropical,-0.114256899663001,other
Tropical,-0.152233719351818,other
Tropical,-0.226135318321984,other
Tropical,0.0292046432495734,effective_mpa
Tropical,0.0243196441570768,other
Tropical,0.506862719918962,other
Tropical,0.285272537959957,other
Tropical,-0.0223255666106659,other
Tropical,-0.138687075452815,other
Tropical,-0.168883003360148,other
Tropical,-0.116903146114479,other
Tropical,-0.342119457123035,other
Tropical,0.273037638088119,other
Tropical,0.16330824963234,other
Tropical,0.140629143322879,effective_mpa
Tropical,0.166509859707674,effective_mpa
Tropical,0.656055658477779,effective_mpa
Tropical,-0.248023234205058,other
Tropical,-0.0115541916091093,other
Tropical,-0.216633085136952,other
Tropical,-0.149497530516186,other
Tropical,-0.0652588820007389,other
Tropical,-0.220207837884066,other
Tropical,0.400155840874587,other
Tropical,0.219247226587181,effective_mpa
Tropical,-0.1486927525885,other
Tropical,-0.153435242868034,other
Tropical,-0.0310462004036678,other
Tropical,0.333170501006115,other
Tropical,-0.276018783046141,other
Tropical,0.164257299033543,other
Tropical,-0.174071750425586,other
Tropical,0.503485930543396,other
Tropical,-0.146613058235377,other
Tropical,0.781795853646547,effective_mpa
Tropical,0.0727475324837821,effective_mpa
Tropical,0.484178831302772,effective_mpa
Tropical,-0.297423229562949,other
Tropical,-0.203056369920825,other
Tropical,-0.0710920229533638,other
Tropical,-0.207059078058827,other
Tropical,-0.168658632071706,other
Tropical,0.127535424607247,other
Tropical,0.492839999723377,other
Tropical,0.409968908091646,other
Tropical,0.114886604667082,other
Tropical,0.0692303877819351,effective_mpa
Tropical,-0.166853018060092,other
Tropical,0.517952159854183,effective_mpa
Tropical,0.852993051738345,effective_mpa
Tropical,0.533657025325478,effective_mpa
Tropical,0.371744665092115,effective_mpa
Tropical,0.612837670500126,other
Tropical,0.0197501602897499,other
Tropical,0.00732394344841092,other
Tropical,-0.152574164525894,other
Tropical,0.225370825795711,other
Tropical,0.275076716811832,effective_mpa
Tropical,0.515216445720773,other
Tropical,-0.0382764103000324,other
Tropical,0.0233391954510096,other
Tropical,-0.175292787692074,other
Tropical,-0.105134820274353,other
Tropical,-0.177061036344383,other
Tropical,0.390745508668418,other
Tropical,-0.18627439431956,other
Tropical,-0.111935766922854,other
Tropical,-0.00131099904681209,other
Tropical,0.0380423975544075,effective_mpa
Tropical,-0.0765134248948622,other
Tropical,0.707227214116265,other
Tropical,0.487567931228501,other
Tropical,-0.283583005211684,other
Tropical,-0.180741163026809,other
Tropical,-0.0342393820913347,other
Tropical,-0.0350254858101138,other
Tropical,-0.0394551853735674,other
Tropical,-0.134962576204865,other
Tropical,-0.149687172956421,other
Tropical,0.116218054244653,effective_mpa
Tropical,-0.0950461730142025,other
Tropical,-0.209580473621821,other
Tropical,-0.0760236152189644,other
Tropical,0.253167015195487,other
Tropical,-0.161833721265392,other
Tropical,-0.20247156397284,other
Tropical,-0.305398064651263,other
Tropical,0.0286987743686589,other
Tropical,0.0210154753192349,other
Tropical,-0.0521347209296457,other
Tropical,0.339848705308473,effective_mpa
Tropical,-0.252751165825557,other
Tropical,-0.0351982368014503,other
Tropical,-0.177689970659425,other
Tropical,-0.161128527551187,other
Tropical,0.323544900650096,effective_mpa
Tropical,0.230651641975921,other
Tropical,-0.500061166178146,other
Tropical,-0.1871021372725,other
Tropical,0.402014409974569,other
Tropical,0.507586622732648,other
Tropical,0.100374116595371,effective_mpa
Tropical,0.0279938947762131,effective_mpa
Tropical,-0.443768647088342,other
Tropical,0.599596987769868,other
Tropical,-0.033097290646303,other
Tropical,-0.0663182881560542,other
Tropical,-0.0921252504279171,other
Tropical,-0.0539081014021092,other
Tropical,0.230728043762612,other
Tropical,-0.0762250965634772,other
Tropical,0.162469973102594,effective_mpa
Tropical,0.0393855605555717,effective_mpa
Tropical,0.127127661986758,effective_mpa
Tropical,0.03777621020991,effective_mpa
Tropical,0.197011164244459,effective_mpa
Tropical,0.155644907956056,other
Tropical,0.401380408320316,other
Tropical,0.183692966084765,other
Tropical,0.241554464551631,other
Tropical,0.328582359467366,other
Tropical,0.135599778777863,other
Tropical,0.37377258055905,other
Tropical,0.286474812446344,other
Tropical,0.397987133895055,other
Tropical,0.329789581696549,other
Tropical,0.283077752537458,other
Tropical,0.15468519465511,other
Tropical,0.207233069483616,other
Tropical,0.326640898330677,other
Tropical,0.391305273740259,other
Tropical,0.28966764950416,other
Tropical,0.284092022342435,other
Tropical,0.427390747906606,other
Tropical,0.344002087726358,other
Tropical,0.333026946112582,other
Tropical,0.324196715463037,other
Tropical,0.452974960399176,other
Tropical,0.197007787059112,other
Tropical,0.35757291402277,other
Tropical,0.341696969814755,other
Tropical,0.47478192948435,other
Tropical,0.18481630522655,other
Tropical,0.23928749426813,other
Tropical,0.574897434184023,other
Tropical,0.218866260652193,other
Tropical,0.578337952388956,other
Tropical,0.283882543924201,other
Tropical,0.610635048163053,other
Tropical,0.425300758583208,other
Tropical,0.521394160532153,other
Tropical,0.488545729483094,other
Tropical,0.38487788690126,other
Tropical,0.335198754365343,other
Tropical,0.379970909520124,other
Tropical,0.660049979286766,other
Tropical,0.221505898858978,other
Tropical,0.378105203414542,other
Tropical,0.522346417887256,other
Tropical,0.576435614371424,other
Tropical,0.266185090715424,other
Tropical,0.585563550943743,other
Tropical,0.71721760343886,other
Tropical,0.530613734554973,other
Tropical,0.28526208389373,other
Tropical,0.653720557527914,other
Tropical,0.618071743397368,other
Tropical,0.431563450707982,other
Tropical,0.627175731052439,other
Tropical,0.583374418961792,other
Tropical,0.718591440281856,other
Tropical,0.0395782741506388,other
Tropical,0.517517382340321,other
Tropical,0.437927505297369,other
Tropical,0.343567241061409,other
Tropical,0.311358377513136,other
Tropical,0.724230126757683,other
Tropical,0.747596811751015,other
Tropical,0.626321524919938,other
Tropical,0.410715567662169,other
Tropical,0.50800232504079,other
Tropical,0.390389458767479,other
Tropical,0.137053480192834,other
Tropical,0.508276679334792,other
Tropical,0.451343626717838,other
Tropical,0.201682199872183,other
Tropical,0.625261464840742,other
Tropical,0.228748609085298,other
Tropical,0.478259956226905,other
Tropical,0.593522856884497,other
Tropical,0.202988206185072,other
Tropical,0.194929843796706,other
Tropical,0.230270239170708,other
Temperate,-0.15624773950936,other
Temperate,-0.00397640631671004,other
Temperate,-0.0132330121399664,other
Temperate,-0.165749256638827,other
Temperate,-0.0699024146021803,other
Temperate,-0.0117946842640853,other
Temperate,-0.0915365578404428,other
Temperate,-0.0893472026220234,other
Temperate,-0.0522715158347256,other
Temperate,-0.158696275641217,other
Temperate,-0.0392976041368003,other
Temperate,-0.0658247743841145,other
Temperate,-0.0744100991330554,other
Temperate,-0.155992507190195,other
Temperate,0.0308424100405065,other
Temperate,-0.122126383613932,other
Temperate,0.0442035106013778,other
Temperate,-0.153525467607774,other
Temperate,-0.120578315876442,other
Temperate,-0.164393699616042,other
Temperate,-0.117178836439148,other
Temperate,-0.186570634821234,other
Temperate,-0.16283818809819,other
Temperate,-0.125620473541527,other
Temperate,-0.302715200351775,other
Temperate,-0.0455086602171753,other
Temperate,,other
Temperate,,other
Temperate,-0.951081065917241,other
Temperate,,other
Temperate,,other
Tropical,-0.0919109383264436,other
Tropical,-0.0823309323167574,other
Tropical,0.00160883976789439,other
Tropical,-0.139790593218198,other
Tropical,-0.0822511900138214,other
Tropical,0.000242939631255545,other
Tropical,-0.042017157133035,other
Tropical,-0.0538350586188718,other
Tropical,-0.053569790172272,other
Tropical,0.0679709076526223,other
Tropical,-0.00913362378280036,other
Tropical,-0.0447346737709369,other
Tropical,-0.0498254650139698,other
Tropical,-0.0315770423234334,other
Tropical,-0.0322151282301835,other
Tropical,0.00590978997693759,other
Tropical,-0.0298347546947189,other
Tropical,-0.0120460666299731,other
Tropical,-0.0134291130675845,other
Tropical,-0.0456189006000249,other
Tropical,-0.0783974065700581,other
Tropical,0.0155212493304626,other
Tropical,-0.087331757464465,other
Tropical,-0.00762387242399898,other
Tropical,-0.0473632205356322,other
Tropical,-0.0169564995291789,other
Tropical,-0.0246725825472396,other
Tropical,-0.0261898614515568,other
Tropical,0.0270562331210846,other
Tropical,0.0120835500333572,other
Tropical,0.0237923863274667,other
Tropical,-0.037945553348927,other
Tropical,0.00877459841387407,other
Tropical,-0.0710779078004347,other
Tropical,-0.0068322516123156,other
Tropical,-0.0311192712754673,other
Tropical,-0.0154266103562506,other
Tropical,-0.034951588394474,other
Tropical,-0.00238931021659083,other
Tropical,-0.0332308253742628,other
Tropical,-0.045163526683218,other
Tropical,0.00596768410007176,other
Tropical,-0.0082592999990756,other
Tropical,-0.110192599430398,other
Tropical,0.00831694737809863,other
Tropical,-0.0178974825477591,other
Tropical,0.00472827554202349,other
Tropical,-0.00885184782324378,other
Tropical,-0.0194774910132383,other
Tropical,-0.0148517293194619,other
Tropical,-0.0121380667531965,other
Tropical,-0.0210547197846369,other
Tropical,-0.0162846335386273,other
Tropical,-0.0104308171296583,other
Tropical,-0.00703021521672165,other
Tropical,0.0452265965210041,other
Tropical,-0.0352808099328292,other
Tropical,-0.0255614709675402,other
Tropical,-0.0402765828525837,other
Tropical,-0.0144175589013671,other
Tropical,-0.071186496525246,other
Tropical,-0.00289253168174275,other
Tropical,-0.0253588034946974,other
Tropical,0.028791348508951,other
Tropical,-0.0127396486743958,other
Tropical,-0.059606135170194,other
Tropical,-0.0268587011840304,other
Tropical,-0.0257501809585741,other
Tropical,-0.0252348714044481,other
Tropical,-0.0513293968275599,other
Tropical,-0.0303025209084753,other
Tropical,0.0267208436327451,other
Tropical,-0.0242440145674607,other
Tropical,0.0415060596836527,other
Tropical,0.0164673851795594,other
Tropical,-0.223418105375626,other
Tropical,-0.162009768459106,other
Tropical,-0.187015438951441,other
Tropical,-0.219641410625008,other
Temperate,-0.338740469086367,other
Temperate,-0.39443321034198,other
Temperate,-0.453104234554972,other
Temperate,-0.313243949863742,other
Temperate,-0.326369476140748,other
Temperate,-0.285661539926614,other
Temperate,-0.370938298235863,other
Temperate,-0.0364954794471848,other
Temperate,-0.4469066662287,other
Temperate,-0.515132694879687,other
Temperate,-0.349565998244253,other
Temperate,-0.261589794607641,other
Temperate,-0.369697374609651,other
Temperate,-0.311970199050567,other
Temperate,-0.213528082467111,other
Temperate,0.0361840681080883,other
Temperate,-0.13653504454642,other
Temperate,-0.349089330905876,other
Tropical,-0.0704047657736182,other
Tropical,0.0188025296866043,other
Tropical,-0.00544609409190677,other
Tropical,-0.00250673003815516,other
Tropical,0.0155552590046235,other
Tropical,-0.0101989520284411,other
Tropical,0.00729615820658802,other
Tropical,-0.00453534856157534,other
Tropical,0.0412553761020358,other
Tropical,-0.00181614516473472,other
Tropical,0.252784698283466,other
Tropical,-0.00721425181173663,other
Tropical,-0.0113599884393061,other
Tropical,-0.00746615781973681,other
Tropical,0.0179445753885656,other
Tropical,0.0449562338183576,other
Tropical,0.0354263030732063,other
Tropical,0.00964536859439269,other
Tropical,0.00180166061225417,other
Tropical,0.0111757880773435,other
Tropical,-0.00907535635413481,other
Tropical,0.0105076061095133,other
Tropical,0.0191792216116182,other
Tropical,0.00538864436565678,other
Tropical,0.00984204543858169,other
Tropical,-0.0492468413395097,other
Tropical,-0.0548374054022691,other
Tropical,-0.0252958340173177,other
Tropical,-0.0925416797406773,other
Tropical,0.0688122523052068,other
Tropical,-0.060516867290985,other
Tropical,0.0181446733657529,other
Tropical,0.00132017400624473,other
Tropical,0.0480453320554526,other
Tropical,0.055442575776135,other
Tropical,0.0688497992030754,other
Tropical,0.00755645747565215,other
Tropical,-0.0351350035647839,other
Tropical,0.024694864499538,other
Tropical,0.0113669195343409,other
Tropical,0.0644365896606578,other
Tropical,-0.06542874613595,other
Tropical,-0.109878137204037,other
Tropical,-0.0616817330293478,other
Tropical,-0.269077602737633,other
Tropical,-0.115700431224316,other
Tropical,-0.0327511069970845,other
Tropical,-0.0313795422782357,other
Tropical,-0.0217677555432763,other
Tropical,0.00956116203033774,other
Tropical,-0.000616215130218034,other
Tropical,-0.00987795558264892,other
Tropical,-0.0198094062090273,other
Tropical,0.0146565460767487,other
Tropical,0.0184947475568338,other
Tropical,-0.0834620184932913,other
Tropical,-0.0166939072351151,other
Tropical,0.0180665047233237,other
Tropical,-0.0592897087053084,other
Tropical,0.0351954748837828,other
Tropical,0.0106636418527262,other
Tropical,0.00635158506614264,other
Tropical,-0.00286271932164262,other
Tropical,0.0207012092155665,other
Tropical,0.00575896112106333,other
Tropical,0.00164255214006959,other
Tropical,-0.0142206434511896,other
Tropical,-0.0509742182057331,other
Tropical,0.0244537540885932,other
Tropical,-0.0826017689206875,other
Tropical,0.0105721057037824,other
Tropical,-0.00294451123875472,other
Tropical,-0.0175256401974884,other
Tropical,0.00508713887853007,other
Tropical,0.0071322352230605,other
Tropical,-0.0103471506742263,other
Tropical,0.0142446030733865,other
Tropical,-0.0273777446138399,other
Tropical,-0.0172734335021252,other
Tropical,-0.0751947841737009,other
Tropical,-0.104357802453332,other
Tropical,-0.0294466062898058,other
Tropical,-0.0336042114900357,other
Tropical,-0.00724372068030865,other
Tropical,0.0173691717849449,other
Tropical,0.00786599375804897,other
Tropical,-0.00198710045157213,other
Tropical,-0.0327835595517874,other
Tropical,-0.0571710336315976,other
Tropical,-0.0289057840176881,other
Tropical,-0.0461246977013543,other
Tropical,-0.074949131873868,other
Tropical,-0.178672228881737,other
Tropical,-0.00997981933258951,other
Tropical,-0.127225255209703,other
Tropical,-0.0610583941386824,other
Tropical,0.172925515596996,other
Tropical,-0.0948310217226527,other
Tropical,-0.0375568100370365,other
Tropical,-0.0785891270906629,other
Tropical,-0.0345305575332162,other
Tropical,-0.0129016144371086,other
Tropical,-0.0615957481630307,other
Tropical,-0.0306947602330609,other
Tropical,0.0313478208547608,other
Tropical,0.013047914557101,other
Tropical,-0.00295659861397679,other
Tropical,-0.0967374956452169,other
Tropical,-0.0367094289603691,other
Tropical,-0.0216174483812783,other
Tropical,-0.0625068466957133,other
Tropical,-0.0322049199956997,other
Tropical,-0.0201852511934426,other
Temperate,-0.0440545915624155,other
Temperate,0.00535098207540186,other
Temperate,-0.245941841655876,other
Temperate,-0.00593313977100474,other
Temperate,0.0355193090440769,other
Temperate,-0.274915944619678,other
Temperate,-0.17600943981285,other
Temperate,-0.245771836693847,other
Temperate,-0.117036344157576,other
Temperate,-0.209162425250218,other
Temperate,-0.097200506292797,other
Temperate,-0.0248692057227919,other
Temperate,-0.0137701843318447,other
Temperate,-0.23184115012529,other
Temperate,-0.338845533348343,other
Temperate,-0.170670446417546,other
Temperate,-0.297139561757605,other
Temperate,-0.106915930406449,other
Temperate,-0.438708581549979,other
Temperate,-0.136374622113773,other
Temperate,-0.153309262588851,other
Temperate,-0.169982793308073,other
Temperate,-0.255781561669897,other
Temperate,-0.128453523060823,other
Temperate,-0.0306965690767216,other
Temperate,-0.192285994674195,other
Temperate,-0.174478715346647,other
Temperate,-0.351250919777576,other
Temperate,-0.461823653478107,other
Temperate,-0.391917675544082,other
Temperate,-0.317496390511495,other
Temperate,-0.21385674721662,other
Temperate,-0.198833935056795,other
Temperate,-0.19803655169499,other
Temperate,-0.123005117353801,other
Temperate,-0.243628928738311,other
Temperate,-0.362496511149489,other
Temperate,-0.261841751987952,other
Temperate,-0.365410737546438,other
Temperate,-0.0879642411696964,other
Temperate,-0.128628130563652,other
Temperate,-0.412152366147911,other
Temperate,-0.216142745476797,other
Temperate,-0.160785295537064,other
Temperate,-0.306703860015238,other
Temperate,-0.435505539695331,other
Temperate,-0.646817748214538,other
Temperate,-0.387717411259818,other
Temperate,-0.132632071830135,other
Temperate,-0.427352867653784,other
Temperate,-0.461615581852024,other
Temperate,-0.204755025738443,other
Temperate,-0.276902135347588,other
Temperate,-0.0569456564522497,other
Temperate,-0.0860601625642596,other
Temperate,-0.0100931908214061,other
Temperate,-0.276870138940916,other
Temperate,-0.113239206010168,other
Temperate,-0.14217328245737,other
Temperate,-0.400467581697493,other
Temperate,-0.127773206305654,other
Temperate,-0.257421174575705,other
Temperate,-0.104275189530114,other
Temperate,-0.434272954112126,other
Temperate,0.00481670432527803,other
Temperate,-0.356586858531017,other
Temperate,-0.0849712253170403,other
Temperate,0.070363846982461,other
Temperate,0.0499294170097417,other
Temperate,-0.038434492036969,other
Temperate,-0.0415091190408181,other
Temperate,0.0320157324702743,other
Temperate,-0.0203356587413839,other
Temperate,-0.0149686174478798,other
Temperate,-0.192864783896735,other
Temperate,-0.0428445805379276,other
Temperate,-0.260869368142158,other
Temperate,-0.256418274160739,other
Temperate,-0.138292731376264,other
Temperate,-0.290819873850259,other
Temperate,-0.149353574538185,other
Temperate,-0.251824396037059,other
Temperate,-0.119830187630654,other
Temperate,-0.238130360658396,other
Temperate,-0.0616587594371472,other
Temperate,-0.234913080521358,other
Temperate,-0.14541079704359,other
Temperate,-0.0671291923503121,other
Temperate,-0.187399827054276,other
Temperate,-0.476973547859879,other
Temperate,-0.00262156399236146,other
Temperate,-0.105995570555923,other
Temperate,-0.0639493085912264,other
Temperate,-0.140281365798316,other
Temperate,-0.0469718683247158,other
Temperate,-0.128418024451472,other
Temperate,0.00468427949851824,other
Temperate,0.0140270857441169,other
Temperate,-0.0190141309158482,other
Temperate,-0.0994294094699219,other
Temperate,-0.0423660436747082,other
Temperate,0.0472079594909249,other
Temperate,-0.181692420461095,other
Temperate,-0.0453558036543627,other
Temperate,0.0425175836297511,other
Temperate,0.0180183650465331,other
Temperate,-0.0416634694491909,other
Temperate,0.0556053006749069,other
Temperate,-0.0365285000374682,other
Temperate,-0.078883609087903,other
Temperate,-0.0696605246168338,other
Temperate,-0.0663653267021169,other
Temperate,-0.0846310809712045,other
Temperate,-0.02989355637665,other
Temperate,-0.153724755857438,other
Temperate,-0.091976204363545,other
Temperate,-0.0125513996595727,other
Temperate,-0.0284963612354319,other
Temperate,0.000882411682630258,other
Temperate,0.110009190313491,other
Temperate,0.020299487067253,other
Temperate,0.0711553495247452,other
Temperate,-0.0617201896841155,other
Temperate,-0.220206384274441,other
Temperate,0.0306222121560591,other
Temperate,-0.0995491220486591,other
Temperate,-0.162223702331655,other
Temperate,-0.0709862316675247,other
Temperate,-0.214481338992063,other
Temperate,-0.201950512756189,other
Temperate,-0.10894331704712,other
Temperate,-0.201790415855459,other
Tropical,-0.456039538760047,other
Tropical,-0.65951015881684,other
Tropical,-0.78049474762132,other
Tropical,-0.592356814732097,other
Tropical,-0.599696882447931,other
Tropical,-0.598976772284267,other
Tropical,-0.621212859768348,other
Tropical,-0.544537151892508,other
Tropical,-0.487860554438822,other
Tropical,0.113974242006935,other
Tropical,0.179046157423385,other
Tropical,0.0531334005633384,other
Tropical,0.0519582070543854,other
Tropical,0.0873362664531829,other
Tropical,0.0325509991895063,other
Tropical,-0.0106677027392825,other
Temperate,-0.230113983351577,other
Temperate,-1.04020595251442,other
Temperate,-1.03092431710513,other
Temperate,-0.976504188943468,other
Temperate,-1.10653880682039,other
Temperate,-1.09219195883985,other
Temperate,-1.17508793489921,other
Temperate,-1.17236255912594,other
Temperate,-1.21685515168118,other
Temperate,-1.02826694431746,other
Temperate,-0.483025190123838,other
Temperate,-0.499171711910682,other
Temperate,,other
Temperate,,other
Temperate,-0.529304980120613,other
Temperate,-0.0864415389691338,other
Temperate,-0.0726609769293538,other
Temperate,-0.0746162941647748,other
Tropical,-0.0885345590188029,other
Tropical,-0.0611838374356335,other
Tropical,-0.0399047852208476,other
Temperate,-0.0346142828068148,other
Temperate,-0.201083235923126,other
Temperate,-0.235093978318563,other
Temperate,0.0949757421422421,other
Temperate,-0.0744927269148785,other
Temperate,,other
Temperate,-0.623935222911743,other
Temperate,-0.134666592412743,other
Temperate,-0.575557189881664,other
Temperate,-0.511931320017458,other
Temperate,-0.656802815361841,other
Temperate,-0.705293496250969,other
Temperate,,other
Temperate,,other
Temperate,,other
Temperate,,other
Temperate,,other
Temperate,-0.206048448341042,other
Temperate,-0.117377313316916,other
Tropical,-0.0649783974437916,other
Tropical,-0.141401504328977,other
Tropical,-0.21215233836735,other
Tropical,-0.338452156563463,other
Tropical,-0.174214208614814,other
Temperate,0.0242863023401236,other
Temperate,0.0332141114965787,other
Temperate,0.0701174124855859,other
Temperate,0.200846644155422,other
Temperate,0.153934304552019,other
Temperate,-0.0362201514066238,other
Temperate,-0.142244509387889,other
Temperate,-0.0689943999609461,other
Temperate,0.0863535758893934,other
Temperate,-0.0342050697878444,other
Temperate,-0.163922200449468,other
Temperate,0.0954951226328142,other
Temperate,-0.050567576135522,other
Temperate,0.00244914783661665,other
Temperate,-0.0268381360891836,other
Temperate,0.0405961388880085,other
Temperate,-0.0892334841949021,other
Temperate,0.0500962347050153,other
Temperate,-0.0845528389980532,other
Temperate,0.0638309270719764,other
Temperate,0.0620787511891945,other
Temperate,0.0713734762401725,other
Temperate,0.0999684144521433,other
Temperate,-0.0774104175592905,other
Temperate,-0.080966629618652,other
Temperate,0.0312559980352636,other
Temperate,0.0191495773403316,other
Temperate,-0.0182584911820181,other
Temperate,0.0794041768272265,other
Temperate,-0.0118925689222618,other
Temperate,-0.0160129515212915,other
Temperate,-0.0056729267547011,other
Temperate,0.158391863326076,other
Temperate,-0.00403411958984279,other
Temperate,-0.0261932153035578,other
Temperate,0.0149440281152802,other
Temperate,0.0134121284974018,other
Temperate,-0.114775834143724,other
Temperate,-0.147407587087134,other
Temperate,0.076250296988555,other
Temperate,-0.0536423487954287,other
Temperate,0.0450183186516189,other
Temperate,0.00621052873201533,other
Temperate,0.112833933387155,other
Temperate,-8.82038618277292e-06,other
Temperate,-0.0137785046206509,other
Temperate,0.0399247548395456,other
Temperate,-0.00602082870070397,other
Temperate,0.0822011806446534,other
Temperate,0.0287235061360391,other
Temperate,-0.0881061272137451,other
Temperate,-0.121664579510946,other
Temperate,0.0489090324503416,other
Temperate,-0.0311484777070383,other
Temperate,0.0186361190188276,other
Temperate,0.0315322605400787,other
Temperate,-0.0431357207229521,other
Temperate,-0.0858010425725959,other
Temperate,-0.0177968088029201,other
Temperate,-0.102973255486826,other
Temperate,-0.0164731006886141,other
Temperate,-0.0671727579188128,other
Temperate,-0.294660534872205,effective_mpa
Temperate,-0.254189214203451,effective_mpa
Temperate,-0.272977363531428,effective_mpa
Temperate,-0.358093844754348,effective_mpa
Temperate,-0.176959058321906,effective_mpa
Temperate,-0.308106975899858,effective_mpa
Temperate,-0.327010836592076,effective_mpa
Temperate,-0.202357381511669,effective_mpa
Temperate,-0.333904498172165,effective_mpa
Temperate,-0.252207477327072,effective_mpa
Temperate,-0.318776059141047,effective_mpa
Temperate,-0.218441917211723,effective_mpa
Temperate,-0.233976921793223,effective_mpa
Temperate,-0.261965165425833,effective_mpa
Temperate,-0.074070616460284,other
Temperate,0.0627533378449701,other
Temperate,-0.026838664725485,other
Temperate,0.0133597198953601,other
Temperate,0.0297424864630034,other
Temperate,-0.0877298582287129,other
Temperate,-0.17942154418392,other
Temperate,-0.0679896767790602,other
Temperate,-0.415255551576782,other
Temperate,-0.379612368495315,other
Temperate,-0.279661049666814,other
Temperate,-0.281620912962871,other
Tropical,-0.0468703506887409,other
Tropical,-0.148043593893819,other
Tropical,-0.0790218012435195,other
Tropical,-0.144935820025517,other
Tropical,0.0160152489398691,other
Tropical,-0.0458406876301751,other
Tropical,-0.0331212173435373,other
Tropical,-0.113402128607088,other
Tropical,-0.0292886248367728,other
