bin_mid,norm_density,group_ordered
422.4,0.000423611111111111,combined
844.8,0.000114583333333333,combined
1689.6,1.62760416666667e-05,combined
3379.2,1.51909722222222e-06,combined
6758.4,1.62760416666667e-07,combined
13516.8,5.42534722222222e-08,combined
52.8,0.00968055555555556,combined
105.6,0.00418402777777778,combined
211.2,0.00409722222222222,combined
422.4,0.000967881944444444,combined
844.8,0.000135416666666667,combined
1689.6,1.51909722222222e-05,combined
3379.2,9.765625e-07,combined
6758.4,5.42534722222222e-08,combined
13516.8,8.13802083333333e-08,combined
52.8,0.00669375,combined
105.6,0.0002625,combined
211.2,0.0014296875,combined
422.4,0.000737109375,combined
844.8,7.44140625e-05,combined
1689.6,1.03515625e-05,combined
3379.2,4.39453125e-07,combined
6758.4,1.46484375e-07,combined
13516.8,1.220703125e-08,combined
27033.6,1.8310546875e-08,combined
54067.2,6.103515625e-09,combined
52.8,0.00538020833333333,combined
105.6,0.00126822916666667,combined
211.2,0.00086328125,combined
422.4,0.000210286458333333,combined
844.8,9.24479166666667e-05,combined
1689.6,1.09049479166667e-05,combined
3379.2,8.13802083333333e-07,combined
6758.4,2.44140625e-07,combined
216268.8,2.54313151041667e-09,combined
52.8,0.01340625,combined
105.6,0.00146875,combined
211.2,0.0011453125,combined
422.4,0.000159375,combined
844.8,8.515625e-05,combined
1689.6,2.12890625e-05,combined
3379.2,1.171875e-06,combined
6758.4,1.953125e-07,combined
13516.8,1.220703125e-07,combined
54067.2,1.8310546875e-08,combined
216268.8,1.52587890625e-09,combined
865075.2,3.814697265625e-10,combined
52.8,0.00525,combined
105.6,0.007109375,combined
211.2,0.0031015625,combined
422.4,0.00057421875,combined
844.8,0.00014453125,combined
1689.6,1.07421875e-05,combined
3379.2,1.953125e-06,combined
52.8,0.01190625,combined
105.6,0.033265625,combined
211.2,0.0026484375,combined
422.4,0.000921875,combined
844.8,0.00018359375,combined
1689.6,1.7578125e-05,combined
3379.2,9.765625e-07,combined
52.8,0.00796875,combined
105.6,0.002640625,combined
211.2,0.0014296875,combined
422.4,0.00042578125,combined
844.8,2.5390625e-05,combined
1689.6,2.9296875e-06,combined
52.8,0.0081875,combined
105.6,0.0015625,combined
211.2,0.0011328125,combined
422.4,0.00018359375,combined
844.8,0.000125,combined
1689.6,2.1484375e-05,combined
3379.2,1.953125e-06,combined
52.8,0.0061875,combined
105.6,0.00209375,combined
211.2,0.00865625,combined
422.4,0.0003203125,combined
844.8,7.8125e-05,combined
1689.6,7.8125e-06,combined
3379.2,9.765625e-07,combined
52.8,0.012125,combined
105.6,0.02084375,combined
211.2,0.002875,combined
422.4,0.0025,combined
844.8,7.8125e-05,combined
1689.6,7.8125e-06,combined
3379.2,9.765625e-07,combined
52.8,0.0081875,combined
105.6,0.003078125,combined
211.2,0.00071875,combined
422.4,0.00025390625,combined
844.8,4.296875e-05,combined
1689.6,5.859375e-06,combined
3379.2,9.765625e-07,combined
6758.4,4.8828125e-07,combined
52.8,0.002875,combined
105.6,0.006625,combined
211.2,0.002890625,combined
422.4,0.000234375,combined
844.8,3.90625e-05,combined
1689.6,3.90625e-06,combined
3379.2,9.765625e-07,combined
52.8,0.0089375,combined
105.6,0.007953125,combined
211.2,0.000328125,combined
422.4,0.00047265625,combined
844.8,3.7109375e-05,combined
1689.6,7.8125e-06,combined
3379.2,9.765625e-07,combined
13516.8,1.220703125e-07,combined
52.8,0.0071875,combined
105.6,0.0003125,combined
211.2,0.000421875,combined
422.4,0.0003046875,combined
844.8,5.078125e-05,combined
27033.6,1.220703125e-07,combined
52.8,0.0093125,combined
105.6,0.002425,combined
211.2,0.001984375,combined
422.4,0.000990625,combined
844.8,0.00032734375,combined
1689.6,2.8125e-05,combined
3379.2,5.859375e-07,combined
6758.4,1.953125e-07,combined
13516.8,1.46484375e-07,combined
27033.6,4.8828125e-08,combined
54067.2,1.220703125e-08,combined
52.8,0.0065,combined
105.6,0.0003125,combined
211.2,0.0005625,combined
422.4,0.0009375,combined
844.8,0.00082421875,combined
1689.6,1.953125e-06,combined
3379.2,1.953125e-06,combined
6758.4,9.765625e-07,combined
52.8,0.006875,combined
105.6,0.00309375,combined
211.2,0.000921875,combined
422.4,0.004125,combined
844.8,3.515625e-05,combined
1689.6,7.8125e-06,combined
3379.2,2.9296875e-06,combined
6758.4,9.765625e-07,combined
13516.8,4.8828125e-07,combined
52.8,0.0179765625,combined
105.6,0.01791015625,combined
211.2,0.004736328125,combined
422.4,0.00251171875,combined
844.8,0.00014990234375,combined
1689.6,1.513671875e-05,combined
3379.2,2.3193359375e-06,combined
6758.4,1.220703125e-07,combined
13516.8,6.103515625e-08,combined
52.8,0.0339375,combined
105.6,0.00059375,combined
211.2,0.00165625,combined
422.4,0.0009140625,combined
1689.6,1.953125e-06,combined
52.8,0.0177767857142857,combined
105.6,0.00264285714285714,combined
211.2,0.00637946428571429,combined
422.4,0.00624330357142857,combined
844.8,0.000616071428571429,combined
1689.6,0.000182477678571429,combined
3379.2,1.67410714285714e-06,combined
6758.4,2.09263392857143e-07,combined
13516.8,6.97544642857143e-08,combined
108134.4,4.35965401785714e-09,combined
52.8,0.0184583333333333,combined
105.6,0.0353385416666667,combined
211.2,0.0201901041666667,combined
422.4,0.00367838541666667,combined
844.8,0.000337239583333333,combined
1689.6,5.24088541666667e-05,combined
3379.2,9.27734375e-06,combined
6758.4,4.06901041666667e-07,combined
13516.8,2.84830729166667e-07,combined
27033.6,1.01725260416667e-07,combined
54067.2,4.06901041666667e-08,combined
108134.4,5.08626302083333e-09,combined
52.8,0.03675,combined
105.6,0.00249375,combined
211.2,0.00150625,combined
422.4,0.0001671875,combined
844.8,0.00012109375,combined
1689.6,1.328125e-05,combined
3379.2,3.90625e-07,combined
6758.4,1.953125e-07,combined
13516.8,9.765625e-08,combined
27033.6,2.44140625e-08,combined
54067.2,1.220703125e-08,combined
52.8,0.0105520833333333,combined
105.6,0.00946354166666667,combined
211.2,0.00713020833333333,combined
422.4,0.00119270833333333,combined
844.8,0.000111979166666667,combined
1689.6,9.44010416666667e-06,combined
3379.2,1.62760416666667e-06,combined
6758.4,1.62760416666667e-07,combined
13516.8,8.13802083333333e-08,combined
27033.6,6.103515625e-08,combined
54067.2,1.01725260416667e-08,combined
52.8,0.0117875,combined
105.6,0.00119375,combined
211.2,0.0012125,combined
422.4,0.000309375,combined
844.8,1.40625e-05,combined
1689.6,1.5625e-06,combined
3379.2,1.953125e-07,combined
6758.4,9.765625e-08,combined
13516.8,4.8828125e-08,combined
52.8,0.0082625,combined
105.6,0.00140625,combined
211.2,0.006696875,combined
422.4,0.0013859375,combined
844.8,0.0001203125,combined
1689.6,8.984375e-06,combined
3379.2,1.5625e-06,combined
13516.8,9.765625e-08,combined
54067.2,1.220703125e-08,combined
52.8,0.0143125,combined
105.6,0.0034375,combined
211.2,0.001515625,combined
422.4,0.0020859375,combined
844.8,0.0001015625,combined
1689.6,1.171875e-05,combined
3379.2,9.765625e-07,combined
6758.4,1.46484375e-06,combined
13516.8,7.32421875e-07,combined
52.8,0.028453125,combined
105.6,0.0033046875,combined
211.2,0.0058828125,combined
422.4,0.00201953125,combined
844.8,0.000224609375,combined
1689.6,2.392578125e-05,combined
3379.2,1.708984375e-06,combined
6758.4,4.8828125e-07,combined
13516.8,1.8310546875e-07,combined
52.8,0.00815625,combined
105.6,0.000322916666666667,combined
211.2,0.0012578125,combined
422.4,0.00021875,combined
844.8,4.23177083333333e-05,combined
1689.6,4.8828125e-06,combined
3379.2,4.8828125e-07,combined
54067.2,1.01725260416667e-08,combined
52.8,0.00894791666666667,combined
105.6,0.000505208333333333,combined
211.2,0.000877604166666667,combined
422.4,0.000486979166666667,combined
844.8,3.90625e-05,combined
1689.6,6.18489583333333e-06,combined
3379.2,9.765625e-07,combined
6758.4,2.44140625e-07,combined
13516.8,4.06901041666667e-08,combined
54067.2,1.01725260416667e-08,combined
216268.8,5.08626302083333e-09,combined
52.8,0.0091875,combined
105.6,0.000375,combined
211.2,0.000421875,combined
422.4,0.0001015625,combined
844.8,8.984375e-05,combined
1689.6,5.859375e-06,combined
52.8,0.021375,combined
105.6,0.009859375,combined
211.2,0.0026640625,combined
422.4,0.00255859375,combined
844.8,0.00067578125,combined
1689.6,1.07421875e-05,combined
3379.2,1.953125e-06,combined
13516.8,1.220703125e-07,combined
52.8,0.0359375,combined
105.6,0.0025625,combined
211.2,0.005765625,combined
422.4,0.0014921875,combined
844.8,0.00026953125,combined
1689.6,2.34375e-05,combined
3379.2,3.90625e-06,combined
13516.8,4.8828125e-07,combined
52.8,0.0095,combined
105.6,0.001875,combined
211.2,0.002671875,combined
422.4,0.0050625,combined
844.8,4.6875e-05,combined
1689.6,3.90625e-06,combined
3379.2,1.953125e-06,combined
216268.8,1.52587890625e-08,combined
52.8,0.00841071428571429,combined
105.6,0.0112991071428571,combined
211.2,0.014953125,combined
422.4,0.00714508928571429,combined
844.8,0.00017578125,combined
1689.6,2.06473214285714e-05,combined
3379.2,1.81361607142857e-06,combined
6758.4,2.09263392857143e-07,combined
13516.8,6.97544642857143e-08,combined
216268.8,2.17982700892857e-09,combined
432537.6,1.08991350446429e-09,combined
422.4,7.8125e-06,combined
844.8,0.00062890625,combined
1689.6,0.000107421875,combined
3379.2,9.765625e-07,combined
52.8,0.01575,combined
105.6,0.01846875,combined
211.2,0.001,combined
422.4,0.0003671875,combined
844.8,0.00015234375,combined
1689.6,1.171875e-05,combined
3379.2,9.765625e-07,combined
6758.4,9.765625e-07,combined
52.8,0.0850625,combined
105.6,0.000296875,combined
211.2,0.0038046875,combined
422.4,3.90625e-05,combined
844.8,5.859375e-06,combined
52.8,0.0252708333333333,combined
105.6,0.000364583333333333,combined
211.2,0.00118229166666667,combined
422.4,3.38541666666667e-05,combined
844.8,7.8125e-06,combined
1689.6,6.51041666666667e-07,combined
52.8,0.010125,combined
105.6,0.0058125,combined
211.2,0.0007734375,combined
422.4,8.203125e-05,combined
844.8,0.00013671875,combined
1689.6,1.953125e-06,combined
52.8,0.01015625,combined
105.6,0.000875,combined
211.2,0.0005546875,combined
422.4,7.8125e-05,combined
844.8,3.515625e-05,combined
1689.6,5.859375e-06,combined
52.8,0.01334375,combined
105.6,0.00140625,combined
211.2,0.0007265625,combined
422.4,5.46875e-05,combined
844.8,1.3671875e-05,combined
1689.6,9.765625e-07,combined
52.8,0.0355,combined
105.6,0.00108333333333333,combined
211.2,0.001859375,combined
422.4,3.38541666666667e-05,combined
844.8,3.90625e-06,combined
52.8,0.04046875,combined
105.6,0.00075,combined
211.2,0.0019296875,combined
422.4,1.5625e-05,combined
844.8,5.859375e-06,combined
52.8,0.043125,combined
105.6,0.001671875,combined
211.2,0.001921875,combined
422.4,1.171875e-05,combined
844.8,7.8125e-06,combined
1689.6,9.765625e-07,combined
52.8,0.07709375,combined
105.6,0.00015625,combined
211.2,0.00353125,combined
422.4,7.8125e-05,combined
844.8,1.953125e-06,combined
52.8,0.0109375,combined
105.6,0.001453125,combined
211.2,0.0010625,combined
422.4,5.46875e-05,combined
844.8,1.171875e-05,combined
1689.6,1.953125e-06,combined
52.8,0.01903125,combined
105.6,0.00109375,combined
211.2,0.000984375,combined
422.4,3.90625e-05,combined
844.8,1.953125e-05,combined
1689.6,9.765625e-07,combined
3379.2,2.44140625e-07,combined
52.8,0.037375,combined
105.6,0.000208333333333333,combined
211.2,0.00169270833333333,combined
422.4,2.34375e-05,combined
844.8,6.51041666666667e-06,combined
1689.6,6.51041666666667e-07,combined
3379.2,3.25520833333333e-07,combined
52.8,0.02575,combined
105.6,0.00129166666666667,combined
211.2,0.00115625,combined
422.4,3.125e-05,combined
844.8,5.20833333333333e-06,combined
52.8,0.00025,combined
105.6,0.0015625,combined
211.2,0.00159375,combined
422.4,0.000109375,combined
844.8,4.296875e-05,combined
1689.6,7.8125e-06,combined
52.8,0.001875,combined
105.6,0.0073125,combined
211.2,0.00090625,combined
422.4,7.03125e-05,combined
844.8,5.46875e-05,combined
1689.6,1.3671875e-05,combined
52.8,0.0008125,combined
105.6,0.00125,combined
211.2,0.000609375,combined
422.4,5e-04,combined
844.8,0.00015234375,combined
1689.6,2.1484375e-05,combined
52.8,0.0006875,combined
105.6,0.00234375,combined
211.2,0.002046875,combined
422.4,0.00146875,combined
844.8,0.00012890625,combined
1689.6,1.3671875e-05,combined
3379.2,9.765625e-07,combined
52.8,0.003625,combined
105.6,0.002375,combined
211.2,0.000859375,combined
422.4,0.000421875,combined
844.8,3.90625e-05,combined
1689.6,1.3671875e-05,combined
3379.2,9.765625e-07,combined
52.8,0.003125,combined
105.6,0.00290625,combined
211.2,0.00128125,combined
422.4,0.000421875,combined
844.8,7.03125e-05,combined
1689.6,2.1484375e-05,combined
52.8,0.0003125,combined
105.6,0.00075,combined
211.2,0.000625,combined
422.4,0.000265625,combined
844.8,8.203125e-05,combined
1689.6,1.953125e-06,combined
52.8,0.0010625,combined
105.6,0.00040625,combined
211.2,0.00078125,combined
422.4,0.000109375,combined
844.8,5.078125e-05,combined
1689.6,9.765625e-06,combined
3379.2,9.765625e-07,combined
27033.6,1.220703125e-07,combined
52.8,0.0018125,combined
105.6,0.0013125,combined
211.2,0.00109375,combined
422.4,3.90625e-05,combined
844.8,4.6875e-05,combined
1689.6,3.515625e-05,combined
52.8,5e-04,combined
105.6,0.00096875,combined
211.2,0.001578125,combined
422.4,0.0002265625,combined
844.8,5.46875e-05,combined
1689.6,1.171875e-05,combined
52.8,0.0015,combined
105.6,0.000375,combined
211.2,0.00028125,combined
422.4,7.8125e-05,combined
844.8,3.515625e-05,combined
1689.6,1.3671875e-05,combined
52.8,0.001625,combined
105.6,0.00075,combined
211.2,0.000578125,combined
422.4,0.0001171875,combined
844.8,3.90625e-05,combined
1689.6,1.171875e-05,combined
3379.2,9.765625e-07,combined
52.8,0.0013125,combined
105.6,5e-04,combined
211.2,0.00034375,combined
422.4,9.375e-05,combined
844.8,5.859375e-05,combined
1689.6,5.859375e-06,combined
52.8,0.0038125,combined
105.6,0.00053125,combined
211.2,0.00053125,combined
422.4,0.000109375,combined
844.8,4.6875e-05,combined
1689.6,1.7578125e-05,combined
52.8,0.01765625,combined
105.6,0.00459375,combined
211.2,0.005375,combined
422.4,0.000296875,combined
844.8,0.000123046875,combined
1689.6,1.953125e-06,combined
3379.2,4.8828125e-07,combined
52.8,0.00749107142857143,combined
105.6,0.00321651785714286,combined
211.2,0.0030546875,combined
422.4,0.00134151785714286,combined
844.8,0.000325613839285714,combined
1689.6,4.53404017857143e-05,combined
3379.2,7.18470982142857e-06,combined
6758.4,1.84849330357143e-06,combined
13516.8,2.26702008928571e-07,combined
52.8,0.0116369047619048,combined
105.6,0.00233630952380952,combined
211.2,0.00305654761904762,combined
422.4,0.00105729166666667,combined
844.8,0.000341703869047619,combined
1689.6,9.93303571428571e-05,combined
3379.2,9.16108630952381e-06,combined
6758.4,2.39490327380952e-06,combined
13516.8,2.90643601190476e-07,combined
52.8,0.09475,combined
105.6,0.00290625,combined
211.2,0.011171875,combined
422.4,0.0005078125,combined
844.8,2.734375e-05,combined
1689.6,3.90625e-06,combined
3379.2,9.765625e-07,combined
52.8,0.013828125,combined
105.6,0.000549479166666667,combined
211.2,0.00166015625,combined
422.4,0.000328776041666667,combined
844.8,5.82682291666667e-05,combined
1689.6,5.20833333333333e-06,combined
3379.2,9.765625e-07,combined
6758.4,2.03450520833333e-07,combined
27033.6,2.03450520833333e-08,combined
52.8,0.092796875,combined
105.6,0.000234375,combined
211.2,0.01088671875,combined
422.4,0.000396484375,combined
844.8,1.171875e-05,combined
1689.6,2.9296875e-06,combined
3379.2,4.8828125e-07,combined
6758.4,1.220703125e-07,combined
52.8,0.007625,combined
105.6,0.00021875,combined
211.2,0.0009375,combined
422.4,0.0001015625,combined
844.8,1.953125e-05,combined
52.8,0.010108630952381,combined
105.6,0.00273883928571429,combined
211.2,0.00618005952380953,combined
422.4,0.00163299851190476,combined
844.8,0.000466982886904762,combined
1689.6,7.09635416666667e-05,combined
3379.2,7.04520089285714e-06,combined
6758.4,1.10444568452381e-06,combined
13516.8,1.51134672619048e-07,combined
27033.6,1.1625744047619e-08,combined
54067.2,1.45321800595238e-09,combined
52.8,0.0334895833333333,combined
105.6,0.000401041666666667,combined
211.2,0.00505208333333333,combined
422.4,0.000682291666666667,combined
844.8,0.000134114583333333,combined
1689.6,1.72526041666667e-05,combined
3379.2,1.953125e-06,combined
6758.4,8.13802083333333e-08,combined
13516.8,4.06901041666667e-08,combined
27033.6,2.03450520833333e-08,combined
108134.4,5.08626302083333e-09,combined
52.8,0.013359375,combined
105.6,0.002859375,combined
211.2,0.00733203125,combined
422.4,0.001716796875,combined
844.8,0.0004892578125,combined
1689.6,3.759765625e-05,combined
3379.2,7.32421875e-07,combined
6758.4,2.44140625e-07,combined
52.8,0.00827083333333333,combined
105.6,0.00103125,combined
211.2,0.00152083333333333,combined
422.4,0.000518229166666667,combined
844.8,9.765625e-05,combined
1689.6,1.62760416666667e-05,combined
3379.2,1.30208333333333e-06,combined
6758.4,1.62760416666667e-07,combined
52.8,0.0110390625,combined
105.6,0.0030625,combined
211.2,0.003494140625,combined
422.4,0.001615234375,combined
844.8,0.00031787109375,combined
1689.6,6.7138671875e-05,combined
3379.2,5.4931640625e-06,combined
6758.4,1.220703125e-07,combined
13516.8,6.103515625e-08,combined
52.8,0.0051875,combined
105.6,0.00021875,combined
211.2,0.000796875,combined
422.4,7.8125e-05,combined
844.8,1.953125e-05,combined
1689.6,3.90625e-06,combined
3379.2,2.9296875e-06,combined
52.8,0.0129125,combined
105.6,0.00090625,combined
211.2,0.001284375,combined
422.4,0.0002625,combined
844.8,4.375e-05,combined
1689.6,1.4453125e-05,combined
3379.2,1.5625e-06,combined
6758.4,1.953125e-07,combined
13516.8,4.8828125e-08,combined
52.8,0.00246875,combined
105.6,0.00159375,combined
211.2,0.000515625,combined
422.4,0.0003359375,combined
844.8,8.59375e-05,combined
1689.6,2.63671875e-05,combined
3379.2,1.953125e-06,combined
52.8,0.00440625,combined
105.6,0.00346875,combined
211.2,0.001703125,combined
422.4,0.0006015625,combined
844.8,0.000150390625,combined
1689.6,3.80859375e-05,combined
3379.2,1.46484375e-06,combined
52.8,0.0008125,combined
105.6,0.001453125,combined
211.2,0.0002578125,combined
422.4,0.00022265625,combined
844.8,8.0078125e-05,combined
1689.6,1.953125e-05,combined
52.8,0.00734375,combined
105.6,0.001546875,combined
211.2,0.0013984375,combined
422.4,0.000765625,combined
844.8,0.000328125,combined
1689.6,4.39453125e-05,combined
54067.2,3.0517578125e-08,combined
52.8,5e-04,combined
105.6,3.125e-05,combined
211.2,0.0001328125,combined
422.4,8.984375e-05,combined
844.8,6.8359375e-05,combined
1689.6,2.734375e-05,combined
52.8,0.01075,combined
105.6,0.006953125,combined
211.2,0.0020859375,combined
422.4,0.00144921875,combined
844.8,0.00016796875,combined
1689.6,1.5625e-05,combined
3379.2,4.39453125e-06,combined
6758.4,4.8828125e-07,combined
52.8,0.00371875,combined
105.6,0.00125,combined
211.2,0.0004375,combined
422.4,0.00029296875,combined
844.8,0.000177734375,combined
1689.6,1.46484375e-05,combined
3379.2,1.46484375e-06,combined
52.8,0.00465625,combined
105.6,0.0020234375,combined
211.2,0.0020390625,combined
422.4,0.000294921875,combined
844.8,3.61328125e-05,combined
1689.6,1.318359375e-05,combined
3379.2,4.8828125e-07,combined
52.8,0.0015625,combined
105.6,0.00184375,combined
211.2,0.0007578125,combined
422.4,0.0001015625,combined
844.8,1.7578125e-05,combined
1689.6,1.171875e-05,combined
3379.2,4.8828125e-06,combined
52.8,0.00178125,combined
105.6,0.002609375,combined
211.2,0.001,combined
422.4,0.00025,combined
844.8,8.3984375e-05,combined
1689.6,1.5625e-05,combined
3379.2,1.46484375e-06,combined
52.8,0.00125,combined
105.6,0.00051171875,combined
211.2,0.00068359375,combined
422.4,0.00025,combined
844.8,3.41796875e-05,combined
1689.6,2.197265625e-06,combined
3379.2,2.44140625e-07,combined
52.8,0.009875,combined
105.6,0.00428125,combined
211.2,0.0075859375,combined
422.4,0.0004453125,combined
844.8,0.000119140625,combined
1689.6,6.8359375e-06,combined
3379.2,4.8828125e-07,combined
52.8,0.00365625,combined
105.6,0.001734375,combined
211.2,0.0005390625,combined
422.4,0.0004921875,combined
844.8,0.00012890625,combined
1689.6,5.859375e-06,combined
3379.2,9.765625e-07,combined
52.8,0.002375,combined
105.6,0.008484375,combined
211.2,0.001375,combined
422.4,0.00028125,combined
844.8,2.5390625e-05,combined
1689.6,7.8125e-06,combined
3379.2,2.9296875e-06,combined
52.8,0.00375,combined
105.6,0.03678125,combined
211.2,0.0124375,combined
422.4,0.00022265625,combined
844.8,3.125e-05,combined
1689.6,1.07421875e-05,combined
52.8,0.00465625,combined
105.6,0.002703125,combined
211.2,0.0009140625,combined
422.4,0.00025390625,combined
844.8,4.1015625e-05,combined
1689.6,4.8828125e-06,combined
3379.2,4.8828125e-07,combined
52.8,0.01378125,combined
105.6,0.003328125,combined
211.2,0.001671875,combined
422.4,0.0003984375,combined
844.8,0.00012109375,combined
1689.6,3.90625e-06,combined
52.8,0.00315625,combined
105.6,0.110484375,combined
211.2,0.00703125,combined
422.4,0.001078125,combined
844.8,0.0001015625,combined
1689.6,3.90625e-06,combined
3379.2,1.318359375e-05,combined
6758.4,1.220703125e-06,combined
52.8,0.0231875,combined
105.6,0.01359375,combined
211.2,0.0055234375,combined
422.4,0.0015,combined
844.8,0.00012109375,combined
1689.6,1.7578125e-05,combined
3379.2,4.8828125e-07,combined
6758.4,7.32421875e-07,combined
52.8,0.0050625,combined
105.6,0.1288125,combined
211.2,0.0417109375,combined
422.4,0.00041015625,combined
844.8,5.6640625e-05,combined
1689.6,7.8125e-06,combined
3379.2,1.123046875e-05,combined
27033.6,6.103515625e-08,combined
52.8,0.00360416666666667,combined
105.6,0.00123958333333333,combined
211.2,0.00015625,combined
422.4,4.6875e-05,combined
844.8,1.30208333333333e-06,combined
52.8,0.00315625,combined
105.6,0.001109375,combined
211.2,0.000234375,combined
422.4,4.296875e-05,combined
1689.6,9.765625e-07,combined
52.8,0.00765625,combined
105.6,0.0086875,combined
211.2,0.0046015625,combined
422.4,0.00034765625,combined
844.8,2.1484375e-05,combined
1689.6,1.953125e-06,combined
6758.4,2.44140625e-07,combined
52.8,0.00809375,combined
105.6,0.000765625,combined
211.2,0.0012578125,combined
422.4,0.0001171875,combined
844.8,3.125e-05,combined
1689.6,1.3671875e-05,combined
52.8,0.0044375,combined
105.6,0.00134375,combined
211.2,0.00034375,combined
422.4,0.000125,combined
844.8,3.90625e-06,combined
52.8,0.00334375,combined
105.6,0.000703125,combined
211.2,0.0002578125,combined
422.4,3.515625e-05,combined
844.8,1.953125e-06,combined
1689.6,2.9296875e-06,combined
52.8,0.0110625,combined
105.6,0.0100625,combined
211.2,0.00171875,combined
422.4,0.0029375,combined
844.8,1.171875e-05,combined
52.8,0.014,combined
105.6,0.00209375,combined
211.2,0.00275,combined
422.4,0.0003828125,combined
844.8,1.953125e-05,combined
52.8,0.0466875,combined
105.6,0.01084375,combined
211.2,0.007734375,combined
422.4,0.0010703125,combined
844.8,5.859375e-05,combined
52.8,0.0173125,combined
105.6,0.004375,combined
211.2,0.003859375,combined
422.4,0.0006640625,combined
844.8,1.5625e-05,combined
52.8,0.0038125,combined
105.6,0.00053125,combined
211.2,0.001265625,combined
422.4,0.0003046875,combined
844.8,4.296875e-05,combined
1689.6,1.953125e-06,combined
52.8,0.0060625,combined
105.6,0.00140625,combined
211.2,0.001015625,combined
422.4,0.0001796875,combined
844.8,3.515625e-05,combined
52.8,0.0105,combined
105.6,0.001625,combined
211.2,0.001203125,combined
422.4,0.0003046875,combined
844.8,1.5625e-05,combined
52.8,0.00282291666666667,combined
105.6,0.00243229166666667,combined
211.2,0.00129427083333333,combined
422.4,6.640625e-05,combined
844.8,2.1484375e-05,combined
52.8,0.005025,combined
105.6,0.0061125,combined
211.2,0.003671875,combined
422.4,0.0001578125,combined
844.8,2.421875e-05,combined
1689.6,2.734375e-06,combined
3379.2,7.8125e-07,combined
52.8,0.00725,combined
105.6,0.0026875,combined
211.2,0.00396875,combined
422.4,0.00012890625,combined
844.8,3.7109375e-05,combined
1689.6,0.000318359375,combined
52.8,0.00809375,combined
105.6,0.00375,combined
211.2,0.0024140625,combined
422.4,3.90625e-05,combined
844.8,8.7890625e-05,combined
1689.6,9.765625e-07,combined
52.8,0.00821875,combined
105.6,0.0026875,combined
211.2,0.0023359375,combined
422.4,7.8125e-05,combined
844.8,1.7578125e-05,combined
1689.6,3.90625e-06,combined
3379.2,3.955078125e-05,combined
52.8,0.0053125,combined
105.6,0.00265625,combined
211.2,0.0021953125,combined
422.4,5.859375e-05,combined
844.8,1.953125e-06,combined
1689.6,8.7890625e-06,combined
52.8,0.002625,combined
105.6,0.00659375,combined
211.2,0.0011640625,combined
422.4,0.0002265625,combined
844.8,7.8125e-06,combined
1689.6,1.953125e-06,combined
52.8,0.001125,combined
105.6,0.001140625,combined
211.2,0.000734375,combined
422.4,3.125e-05,combined
52.8,0.0010625,combined
105.6,0.000625,combined
211.2,0.000953125,combined
422.4,0.0001328125,combined
844.8,1.3671875e-05,combined
52.8,0.00065625,combined
105.6,0.0009375,combined
211.2,0.001109375,combined
422.4,6.640625e-05,combined
844.8,6.25e-05,combined
1689.6,9.765625e-06,combined
52.8,0.00371875,combined
105.6,0.008546875,combined
211.2,0.0017578125,combined
422.4,3.90625e-05,combined
844.8,3.3203125e-05,combined
52.8,0.00521875,combined
105.6,0.00228125,combined
211.2,0.0019296875,combined
422.4,2.734375e-05,combined
844.8,1.3671875e-05,combined
52.8,0.0053125,combined
105.6,0.005265625,combined
211.2,0.00159375,combined
422.4,0.000248046875,combined
844.8,4.8828125e-05,combined
1689.6,5.859375e-06,combined
3379.2,5.126953125e-06,combined
52.8,0.00428125,combined
105.6,0.00459375,combined
211.2,0.0029375,combined
422.4,0.0001875,combined
844.8,6.25e-05,combined
1689.6,9.765625e-07,combined
52.8,0.0021875,combined
105.6,0.0021015625,combined
211.2,0.00101953125,combined
422.4,0.000314453125,combined
844.8,9.86328125e-05,combined
1689.6,6.8359375e-06,combined
3379.2,9.765625e-07,combined
13516.8,6.7138671875e-06,combined
52.8,0.00548611111111111,combined
105.6,0.00354513888888889,combined
211.2,0.00120486111111111,combined
422.4,5.20833333333333e-05,combined
844.8,2.99479166666667e-05,combined
1689.6,8.68055555555556e-07,combined
6758.4,5.42534722222222e-08,combined
52.8,0.0058125,combined
105.6,0.0040078125,combined
211.2,0.0018515625,combined
422.4,0.000310546875,combined
844.8,1.46484375e-05,combined
52.8,0.011765625,combined
105.6,0.004015625,combined
211.2,0.00112109375,combined
422.4,0.000115234375,combined
844.8,3.125e-05,combined
1689.6,4.8828125e-07,combined
52.8,0.00184375,combined
105.6,0.00246875,combined
211.2,0.0006640625,combined
422.4,3.7109375e-05,combined
844.8,1.953125e-06,combined
52.8,0.00479166666666667,combined
105.6,0.00177083333333333,combined
211.2,0.000739583333333333,combined
422.4,6.51041666666667e-05,combined
844.8,2.60416666666667e-05,combined
1689.6,1.953125e-06,combined
52.8,0.00596875,combined
105.6,0.0036875,combined
211.2,0.00240625,combined
422.4,1.171875e-05,combined
52.8,0.0063125,combined
105.6,0.00354166666666667,combined
211.2,0.00211458333333333,combined
422.4,0.000157552083333333,combined
844.8,2.40885416666667e-05,combined
52.8,0.0019375,combined
105.6,0.00153125,combined
211.2,0.0004375,combined
422.4,0.0004296875,combined
1689.6,1.7578125e-05,combined
52.8,0.004234375,combined
105.6,0.0021484375,combined
211.2,0.000625,combined
422.4,0.000103515625,combined
844.8,1.85546875e-05,combined
1689.6,4.8828125e-07,combined
