lat_zone,name,value,lat_zone_ordered,name_ordered
Tropical,slope_comb,-2.26389973176254,Tropical,slope_comb
Tropical,slope_fish,-2.22243696667912,Tropical,slope_fish
Tropical,slope_comb,-2.04276714835477,Tropical,slope_comb
Tropical,slope_fish,-1.95775897596482,Tropical,slope_fish
Tropical,slope_comb,-2.17827184946217,Tropical,slope_comb
Tropical,slope_fish,-2.1071509447684,Tropical,slope_fish
Tropical,slope_comb,-2.23934577512909,Tropical,slope_comb
Tropical,slope_fish,-2.08478074800498,Tropical,slope_fish
Tropical,slope_comb,-2.1441460263218,Tropical,slope_comb
Tropical,slope_fish,-2.03863271404251,Tropical,slope_fish
Tropical,slope_comb,-2.10042872067366,Tropical,slope_comb
Tropical,slope_fish,-2.10035219437396,Tropical,slope_fish
Tropical,slope_comb,-2.29339610569662,Tropical,slope_comb
Tropical,slope_fish,-2.21277779940082,Tropical,slope_fish
Tropical,slope_comb,-2.19262557973073,Tropical,slope_comb
Tropical,slope_fish,-2.04791412510547,Tropical,slope_fish
Tropical,slope_comb,-2.1058036920949,Tropical,slope_comb
Tropical,slope_fish,-1.97361060282008,Tropical,slope_fish
Tropical,slope_comb,-2.22798188060791,Tropical,slope_comb
Tropical,slope_fish,-2.14366028056549,Tropical,slope_fish
Tropical,slope_comb,-2.23850056798045,Tropical,slope_comb
Tropical,slope_fish,-2.17499450158163,Tropical,slope_fish
Tropical,slope_comb,-2.03802176937075,Tropical,slope_comb
Tropical,slope_fish,-1.95085554597289,Tropical,slope_fish
Tropical,slope_comb,-2.14262015636023,Tropical,slope_comb
Tropical,slope_fish,-2.05068452056596,Tropical,slope_fish
Tropical,slope_comb,-2.0599902220691,Tropical,slope_comb
Tropical,slope_fish,-1.96148152629859,Tropical,slope_fish
Tropical,slope_comb,-2.11066187707796,Tropical,slope_comb
Tropical,slope_fish,-1.91874000342978,Tropical,slope_fish
Tropical,slope_comb,-2.13061856726962,Tropical,slope_comb
Tropical,slope_fish,-1.95872771229295,Tropical,slope_fish
Tropical,slope_comb,-2.0283663353321,Tropical,slope_comb
Tropical,slope_fish,-2.13258547596073,Tropical,slope_fish
Tropical,slope_comb,-2.3522921190045,Tropical,slope_comb
Tropical,slope_fish,-2.20601705585625,Tropical,slope_fish
Tropical,slope_comb,-2.22310830074057,Tropical,slope_comb
Tropical,slope_fish,-2.1656159998031,Tropical,slope_fish
Tropical,slope_comb,-2.16764987291386,Tropical,slope_comb
Tropical,slope_fish,-2.12074498382776,Tropical,slope_fish
Tropical,slope_comb,-2.08067954935945,Tropical,slope_comb
Tropical,slope_fish,-2.11517711947751,Tropical,slope_fish
Tropical,slope_comb,-2.07764970227695,Tropical,slope_comb
Tropical,slope_fish,-2.09402329832611,Tropical,slope_fish
Tropical,slope_comb,-1.94098671057108,Tropical,slope_comb
Tropical,slope_fish,-1.86940822596271,Tropical,slope_fish
Tropical,slope_comb,-2.09116385286971,Tropical,slope_comb
Tropical,slope_fish,-2.02530382658576,Tropical,slope_fish
Tropical,slope_comb,-2.0270022142235,Tropical,slope_comb
Tropical,slope_fish,-1.89891314349021,Tropical,slope_fish
Tropical,slope_comb,-2.0527039969916,Tropical,slope_comb
Tropical,slope_fish,-1.99910308575624,Tropical,slope_fish
Tropical,slope_comb,-2.17752007057851,Tropical,slope_comb
Tropical,slope_fish,-2.03827811400604,Tropical,slope_fish
Tropical,slope_comb,-2.17821067457815,Tropical,slope_comb
Tropical,slope_fish,-2.02729235668038,Tropical,slope_fish
Tropical,slope_comb,-2.45312974937983,Tropical,slope_comb
Tropical,slope_fish,-2.3322769133617,Tropical,slope_fish
Tropical,slope_comb,-2.17341687457465,Tropical,slope_comb
Tropical,slope_fish,-2.08747642689155,Tropical,slope_fish
Tropical,slope_comb,-2.21739145792537,Tropical,slope_comb
Tropical,slope_fish,-2.19942510111556,Tropical,slope_fish
Tropical,slope_comb,-2.21793046557981,Tropical,slope_comb
Tropical,slope_fish,-2.23241232244915,Tropical,slope_fish
Tropical,slope_comb,-2.15686336222675,Tropical,slope_comb
Tropical,slope_fish,-2.139474847828,Tropical,slope_fish
Tropical,slope_comb,-2.02581907993307,Tropical,slope_comb
Tropical,slope_fish,-1.93725384150952,Tropical,slope_fish
Tropical,slope_comb,-2.03287083155987,Tropical,slope_comb
Tropical,slope_fish,-1.98484164836889,Tropical,slope_fish
Tropical,slope_comb,-2.03151217845982,Tropical,slope_comb
Tropical,slope_fish,-1.99144098391808,Tropical,slope_fish
Tropical,slope_comb,-2.12830069234068,Tropical,slope_comb
Tropical,slope_fish,-2.06477382108467,Tropical,slope_fish
Tropical,slope_comb,-2.18652911234323,Tropical,slope_comb
Tropical,slope_fish,-2.14874589708071,Tropical,slope_fish
Tropical,slope_comb,-2.13843295624945,Tropical,slope_comb
Tropical,slope_fish,-2.07016956209316,Tropical,slope_fish
Tropical,slope_comb,-2.04509078182047,Tropical,slope_comb
Tropical,slope_fish,-1.95223505950854,Tropical,slope_fish
Tropical,slope_comb,-2.14323077401406,Tropical,slope_comb
Tropical,slope_fish,-2.09113196126622,Tropical,slope_fish
Temperate,slope_comb,-1.79235653246784,Temperate,slope_comb
Temperate,slope_fish,-1.63234570963414,Temperate,slope_fish
Temperate,slope_comb,-2.23929786125635,Temperate,slope_comb
Temperate,slope_fish,-2.00203473906098,Temperate,slope_fish
Temperate,slope_comb,-2.12557682837394,Temperate,slope_comb
Temperate,slope_fish,-1.99903756348341,Temperate,slope_fish
Temperate,slope_comb,-2.22245036779468,Temperate,slope_comb
Temperate,slope_fish,-2.23431168447315,Temperate,slope_fish
Temperate,slope_comb,-2.15954036778086,Temperate,slope_comb
Temperate,slope_fish,-1.99511941488348,Temperate,slope_fish
Temperate,slope_comb,-1.71671308310459,Temperate,slope_comb
Temperate,slope_fish,-1.54561447030554,Temperate,slope_fish
Temperate,slope_comb,-2.37759078275811,Temperate,slope_comb
Temperate,slope_fish,-2.46052726880594,Temperate,slope_fish
Temperate,slope_comb,-2.04194811797969,Temperate,slope_comb
Temperate,slope_fish,-2.03715141566037,Temperate,slope_fish
Temperate,slope_comb,-1.89637482828809,Temperate,slope_comb
Temperate,slope_fish,-1.74866436171372,Temperate,slope_fish
Temperate,slope_comb,-1.87022452212113,Temperate,slope_comb
Temperate,slope_fish,-1.88948877635443,Temperate,slope_fish
Temperate,slope_comb,-1.9605502798742,Temperate,slope_comb
Temperate,slope_fish,-1.99402777065966,Temperate,slope_fish
Temperate,slope_comb,-1.8711162764584,Temperate,slope_comb
Temperate,slope_fish,-1.94867197109362,Temperate,slope_fish
Temperate,slope_comb,-1.99968605880998,Temperate,slope_comb
Temperate,slope_fish,-1.96982158687821,Temperate,slope_fish
Temperate,slope_comb,-1.97464538462257,Temperate,slope_comb
Temperate,slope_fish,-2.0400947594207,Temperate,slope_fish
Temperate,slope_comb,-1.93522439431837,Temperate,slope_comb
Temperate,slope_fish,-1.95090461218507,Temperate,slope_fish
Temperate,slope_comb,-1.95499613369486,Temperate,slope_comb
Temperate,slope_fish,-1.97580637891155,Temperate,slope_fish
Temperate,slope_comb,-2.038126472885,Temperate,slope_comb
Temperate,slope_fish,-2.03353444684827,Temperate,slope_fish
Temperate,slope_comb,-2.03808121316352,Temperate,slope_comb
Temperate,slope_fish,-2.02261361313052,Temperate,slope_fish
Temperate,slope_comb,-1.90960863489972,Temperate,slope_comb
Temperate,slope_fish,-1.95784692150142,Temperate,slope_fish
Temperate,slope_comb,-1.8262690608771,Temperate,slope_comb
Temperate,slope_fish,-1.87975157539437,Temperate,slope_fish
Temperate,slope_comb,-1.91927457813323,Temperate,slope_comb
Temperate,slope_fish,-1.9128294064448,Temperate,slope_fish
Temperate,slope_comb,-1.74351065299137,Temperate,slope_comb
Temperate,slope_fish,-1.96412140569377,Temperate,slope_fish
Temperate,slope_comb,-2.01691836789998,Temperate,slope_comb
Temperate,slope_fish,-2.12261472416664,Temperate,slope_fish
Temperate,slope_comb,-2.03954256886343,Temperate,slope_comb
Temperate,slope_fish,-2.07506122266878,Temperate,slope_fish
Temperate,slope_comb,-2.03106588179565,Temperate,slope_comb
Temperate,slope_fish,-1.94211783727591,Temperate,slope_fish
Temperate,slope_comb,-1.94327781055462,Temperate,slope_comb
Temperate,slope_fish,-1.80854737459641,Temperate,slope_fish
Temperate,slope_comb,-2.07394318177116,Temperate,slope_comb
Temperate,slope_fish,-1.98249937167567,Temperate,slope_fish
Temperate,slope_comb,-2.10324784240968,Temperate,slope_comb
Temperate,slope_fish,-2.02558072824211,Temperate,slope_fish
Temperate,slope_comb,-1.94953163996371,Temperate,slope_comb
Temperate,slope_fish,-1.87735971790362,Temperate,slope_fish
Temperate,slope_comb,-1.97194171804937,Temperate,slope_comb
Temperate,slope_fish,-2.01410792401631,Temperate,slope_fish
Temperate,slope_comb,-1.77925403968184,Temperate,slope_comb
Temperate,slope_fish,-1.75493678225854,Temperate,slope_fish
Temperate,slope_comb,-1.87803289589065,Temperate,slope_comb
Temperate,slope_fish,-1.91884613387395,Temperate,slope_fish
Temperate,slope_comb,-1.78966500978191,Temperate,slope_comb
Temperate,slope_fish,-1.78524723834577,Temperate,slope_fish
Temperate,slope_comb,-1.866919148778,Temperate,slope_comb
Temperate,slope_fish,-1.90929146351219,Temperate,slope_fish
Temperate,slope_comb,-1.81179184163673,Temperate,slope_comb
Temperate,slope_fish,-1.85225973907702,Temperate,slope_fish
Temperate,slope_comb,-1.71363653809549,Temperate,slope_comb
Temperate,slope_fish,-1.66556504812052,Temperate,slope_fish
Temperate,slope_comb,-1.7139613811434,Temperate,slope_comb
Temperate,slope_fish,-1.58006196893919,Temperate,slope_fish
Temperate,slope_comb,-1.91141400467427,Temperate,slope_comb
Temperate,slope_fish,-2.00012042498419,Temperate,slope_fish
Temperate,slope_comb,-1.90379425923205,Temperate,slope_comb
Temperate,slope_fish,-1.97068053606117,Temperate,slope_fish
Temperate,slope_comb,-1.90521590294486,Temperate,slope_comb
Temperate,slope_fish,-2.00886115084187,Temperate,slope_fish
Temperate,slope_comb,-2.06238087065019,Temperate,slope_comb
Temperate,slope_fish,-2.00236281417458,Temperate,slope_fish
Temperate,slope_comb,-1.97370877414311,Temperate,slope_comb
Temperate,slope_fish,-2.04751963753329,Temperate,slope_fish
Temperate,slope_comb,-1.98797932255481,Temperate,slope_comb
Temperate,slope_fish,-2.01483242787528,Temperate,slope_fish
Temperate,slope_comb,-2.23653750470519,Temperate,slope_comb
Temperate,slope_fish,-2.27487384110726,Temperate,slope_fish
Temperate,slope_comb,-2.20294713427524,Temperate,slope_comb
Temperate,slope_fish,-2.06720372171213,Temperate,slope_fish
Temperate,slope_comb,-2.10092191618292,Temperate,slope_comb
Temperate,slope_fish,-2.00327822615431,Temperate,slope_fish
Temperate,slope_comb,-2.18668793622293,Temperate,slope_comb
Temperate,slope_fish,-2.05877647058945,Temperate,slope_fish
Temperate,slope_comb,-2.23540298780956,Temperate,slope_comb
Temperate,slope_fish,-2.07450433413691,Temperate,slope_fish
Temperate,slope_comb,-2.2127648706442,Temperate,slope_comb
Temperate,slope_fish,-2.24382686585822,Temperate,slope_fish
Temperate,slope_comb,-2.10040097847551,Temperate,slope_comb
Temperate,slope_fish,-2.161314307289,Temperate,slope_fish
Temperate,slope_comb,-2.22041908662822,Temperate,slope_comb
Temperate,slope_fish,-2.1334386642438,Temperate,slope_fish
Temperate,slope_comb,-2.31281019077253,Temperate,slope_comb
Temperate,slope_fish,-2.29437054897103,Temperate,slope_fish
Tropical,slope_comb,-1.99535332435687,Tropical,slope_comb
Tropical,slope_fish,-1.71225114072322,Tropical,slope_fish
Tropical,slope_comb,-2.14682461126481,Tropical,slope_comb
Tropical,slope_fish,-2.013527790511,Tropical,slope_fish
Tropical,slope_comb,-2.16061091002546,Tropical,slope_comb
Tropical,slope_fish,-2.08873156681622,Tropical,slope_fish
Tropical,slope_comb,-2.2725494710041,Tropical,slope_comb
Tropical,slope_fish,-2.00723800196253,Tropical,slope_fish
Tropical,slope_comb,-2.20275275562368,Tropical,slope_comb
Tropical,slope_fish,-2.06862893630635,Tropical,slope_fish
Tropical,slope_comb,-1.98662274373185,Tropical,slope_comb
Tropical,slope_fish,-1.76488434457818,Tropical,slope_fish
Tropical,slope_comb,-2.03401127789501,Tropical,slope_comb
Tropical,slope_fish,-1.87264501969135,Tropical,slope_fish
Temperate,slope_comb,-1.73076720960902,Temperate,slope_comb
Temperate,slope_fish,-1.67504241079922,Temperate,slope_fish
Temperate,slope_comb,-1.85634731145054,Temperate,slope_comb
Temperate,slope_fish,-1.61121753570289,Temperate,slope_fish
Temperate,slope_comb,-1.84005607879171,Temperate,slope_comb
Temperate,slope_fish,-1.59626392313385,Temperate,slope_fish
Temperate,slope_comb,-1.83064578870569,Temperate,slope_comb
Temperate,slope_fish,-1.75055474848726,Temperate,slope_fish
Temperate,slope_comb,-1.70704187094335,Temperate,slope_comb
Temperate,slope_fish,-1.68306263458679,Temperate,slope_fish
Temperate,slope_comb,-1.75384482731215,Temperate,slope_comb
Temperate,slope_fish,-1.82190246503728,Temperate,slope_fish
Tropical,slope_comb,-1.6407741983589,Tropical,slope_comb
Tropical,slope_fish,-1.59022284785727,Tropical,slope_fish
Tropical,slope_comb,-1.83007210821077,Tropical,slope_comb
Tropical,slope_fish,-1.77258224579262,Tropical,slope_fish
Tropical,slope_comb,-1.99621918448221,Tropical,slope_comb
Tropical,slope_fish,-1.96867877278219,Tropical,slope_fish
Tropical,slope_comb,-1.43810951645211,Tropical,slope_comb
Tropical,slope_fish,-1.68704545075035,Tropical,slope_fish
Tropical,slope_comb,-1.25320651414817,Tropical,slope_comb
Tropical,slope_fish,-1.74841091786679,Tropical,slope_fish
Tropical,slope_comb,-1.47227367544303,Tropical,slope_comb
Tropical,slope_fish,-1.77262187689626,Tropical,slope_fish
Temperate,slope_comb,-1.89228799746582,Temperate,slope_comb
Temperate,slope_fish,-1.89652417427646,Temperate,slope_fish
Temperate,slope_comb,-1.91210179535462,Temperate,slope_comb
Temperate,slope_fish,-1.83639669949807,Temperate,slope_fish
Temperate,slope_comb,-1.78172399394957,Temperate,slope_comb
Temperate,slope_fish,-1.91936915608412,Temperate,slope_fish
Temperate,slope_comb,-1.81635367793891,Temperate,slope_comb
Temperate,slope_fish,-1.9372574785879,Temperate,slope_fish
Temperate,slope_comb,-1.87498481516035,Temperate,slope_comb
Temperate,slope_fish,-1.91023810493189,Temperate,slope_fish
Temperate,slope_comb,-1.95422501490474,Temperate,slope_comb
Temperate,slope_fish,-1.87121985629489,Temperate,slope_fish
Temperate,slope_comb,-1.82847376210069,Temperate,slope_comb
Temperate,slope_fish,-1.88734401374558,Temperate,slope_fish
Temperate,slope_comb,-1.82532153837403,Temperate,slope_comb
Temperate,slope_fish,-1.87433194423067,Temperate,slope_fish
Temperate,slope_comb,-1.77981008120815,Temperate,slope_comb
Temperate,slope_fish,-1.9125431115499,Temperate,slope_fish
Temperate,slope_comb,-1.82587773290047,Temperate,slope_comb
Temperate,slope_fish,-1.95648837346782,Temperate,slope_fish
Temperate,slope_comb,-2.13735419385464,Temperate,slope_comb
Temperate,slope_fish,-2.14951198697358,Temperate,slope_fish
Temperate,slope_comb,-1.92714409993009,Temperate,slope_comb
Temperate,slope_fish,-1.95962439856363,Temperate,slope_fish
Temperate,slope_comb,-1.97960175409494,Temperate,slope_comb
Temperate,slope_fish,-1.97477850040874,Temperate,slope_fish
Temperate,slope_comb,-1.95667947405867,Temperate,slope_comb
Temperate,slope_fish,-2.01162216189961,Temperate,slope_fish
Temperate,slope_comb,-1.91629351653791,Temperate,slope_comb
Temperate,slope_fish,-1.9213675259654,Temperate,slope_fish
Temperate,slope_comb,-2.10626322238782,Temperate,slope_comb
Temperate,slope_fish,-1.98664026159063,Temperate,slope_fish
Temperate,slope_comb,-2.07812201956232,Temperate,slope_comb
Temperate,slope_fish,-2.16140573736727,Temperate,slope_fish
Temperate,slope_comb,-2.22331347741759,Temperate,slope_comb
Temperate,slope_fish,-2.23491763429242,Temperate,slope_fish
Temperate,slope_comb,-2.15258020033843,Temperate,slope_comb
Temperate,slope_fish,-2.2497571383095,Temperate,slope_fish
Temperate,slope_comb,-1.65961799872784,Temperate,slope_comb
Temperate,slope_fish,-1.42446594611251,Temperate,slope_fish
Tropical,slope_comb,-2.02488063248361,Tropical,slope_comb
Tropical,slope_fish,-1.96068993431776,Tropical,slope_fish
Tropical,slope_comb,-2.09887260990631,Tropical,slope_comb
Tropical,slope_fish,-2.00372181864885,Tropical,slope_fish
Tropical,slope_comb,-2.03824940003158,Tropical,slope_comb
Tropical,slope_fish,-1.85043657746546,Tropical,slope_fish
Tropical,slope_comb,-2.10180934535288,Tropical,slope_comb
Tropical,slope_fish,-2.01181995783979,Tropical,slope_fish
Tropical,slope_comb,-2.08398456920515,Tropical,slope_comb
Tropical,slope_fish,-1.81319541678068,Tropical,slope_fish
Tropical,slope_comb,-2.00905474561003,Tropical,slope_comb
Tropical,slope_fish,-1.85513958321413,Tropical,slope_fish
Tropical,slope_comb,-2.03089952132109,Tropical,slope_comb
Tropical,slope_fish,-1.96434527548718,Tropical,slope_fish
Tropical,slope_comb,-1.95512559784134,Tropical,slope_comb
Tropical,slope_fish,-1.90389316939056,Tropical,slope_fish
Tropical,slope_comb,-2.15807533344999,Tropical,slope_comb
Tropical,slope_fish,-2.07474243379079,Tropical,slope_fish
Tropical,slope_comb,-1.94634972106006,Tropical,slope_comb
Tropical,slope_fish,-2.00880113851801,Tropical,slope_fish
Tropical,slope_comb,-1.93253070159189,Tropical,slope_comb
Tropical,slope_fish,-1.74773910302405,Tropical,slope_fish
Tropical,slope_comb,-1.92045512542106,Tropical,slope_comb
Tropical,slope_fish,-1.73065351114121,Tropical,slope_fish
Tropical,slope_comb,-2.16033673512729,Tropical,slope_comb
Tropical,slope_fish,-2.03382355567414,Tropical,slope_fish
Tropical,slope_comb,-1.36591932923353,Tropical,slope_comb
Tropical,slope_fish,-1.93564559859554,Tropical,slope_fish
Tropical,slope_comb,-1.14901759470533,Tropical,slope_comb
Tropical,slope_fish,-1.79909850292387,Tropical,slope_fish
Tropical,slope_comb,-1.21395275009642,Tropical,slope_comb
Tropical,slope_fish,-1.7663600566465,Tropical,slope_fish
Tropical,slope_comb,-1.30191434827298,Tropical,slope_comb
Tropical,slope_fish,-1.8460888111961,Tropical,slope_fish
Tropical,slope_comb,-1.21747846036001,Tropical,slope_comb
Tropical,slope_fish,-1.84885536632609,Tropical,slope_fish
Tropical,slope_comb,-1.25126276679089,Tropical,slope_comb
Tropical,slope_fish,-1.85932272116713,Tropical,slope_fish
Tropical,slope_comb,-1.19460099576216,Tropical,slope_comb
Tropical,slope_fish,-1.95283356823356,Tropical,slope_fish
Tropical,slope_comb,-1.16929615972246,Tropical,slope_comb
Tropical,slope_fish,-2.00814465315347,Tropical,slope_fish
Tropical,slope_comb,-1.17766136326795,Tropical,slope_comb
Tropical,slope_fish,-1.82978248874518,Tropical,slope_fish
Tropical,slope_comb,-1.17441216577223,Tropical,slope_comb
Tropical,slope_fish,-1.90508721855486,Tropical,slope_fish
Tropical,slope_comb,-1.22745080686323,Tropical,slope_comb
Tropical,slope_fish,-1.92808387604553,Tropical,slope_fish
Tropical,slope_comb,-1.18918305077726,Tropical,slope_comb
Tropical,slope_fish,-1.83832718106366,Tropical,slope_fish
Tropical,slope_comb,-1.28105964240128,Tropical,slope_comb
Tropical,slope_fish,-1.82181501404767,Tropical,slope_fish
Tropical,slope_comb,-1.24336076357497,Tropical,slope_comb
Tropical,slope_fish,-1.85852029287976,Tropical,slope_fish
Tropical,slope_comb,-1.19271740213538,Tropical,slope_comb
Tropical,slope_fish,-1.76718443550219,Tropical,slope_fish
Tropical,slope_comb,-1.24573900148209,Tropical,slope_comb
Tropical,slope_fish,-1.89148928017919,Tropical,slope_fish
Tropical,slope_comb,-1.19853250940848,Tropical,slope_comb
Tropical,slope_fish,-1.83805097913675,Tropical,slope_fish
Tropical,slope_comb,-1.32091604682433,Tropical,slope_comb
Tropical,slope_fish,-1.90653551560357,Tropical,slope_fish
Tropical,slope_comb,-1.27663994156112,Tropical,slope_comb
Tropical,slope_fish,-1.7617091368566,Tropical,slope_fish
Tropical,slope_comb,-1.18005846747731,Tropical,slope_comb
Tropical,slope_fish,-1.81088121059084,Tropical,slope_fish
Tropical,slope_comb,-1.28749841504466,Tropical,slope_comb
Tropical,slope_fish,-1.87257251487376,Tropical,slope_fish
Tropical,slope_comb,-1.29391312487289,Tropical,slope_comb
Tropical,slope_fish,-1.92698779915411,Tropical,slope_fish
Tropical,slope_comb,-1.26846456315846,Tropical,slope_comb
Tropical,slope_fish,-1.79660066750778,Tropical,slope_fish
Tropical,slope_comb,-1.37157822650432,Tropical,slope_comb
Tropical,slope_fish,-1.90198009859882,Tropical,slope_fish
Tropical,slope_comb,-1.29156649507321,Tropical,slope_comb
Tropical,slope_fish,-1.85448361612805,Tropical,slope_fish
Tropical,slope_comb,-1.22737179845234,Tropical,slope_comb
Tropical,slope_fish,-1.80584057592276,Tropical,slope_fish
Tropical,slope_comb,-1.31361985477249,Tropical,slope_comb
Tropical,slope_fish,-1.68482348519509,Tropical,slope_fish
Tropical,slope_comb,-1.23080013717272,Tropical,slope_comb
Tropical,slope_fish,-1.74567491149587,Tropical,slope_fish
Tropical,slope_comb,-1.46543374016421,Tropical,slope_comb
Tropical,slope_fish,-1.87497925958379,Tropical,slope_fish
Tropical,slope_comb,-1.52463876740003,Tropical,slope_comb
Tropical,slope_fish,-1.85390111004279,Tropical,slope_fish
Tropical,slope_comb,-1.2213320916953,Tropical,slope_comb
Tropical,slope_fish,-1.83450965661731,Tropical,slope_fish
Tropical,slope_comb,-1.24216377757941,Tropical,slope_comb
Tropical,slope_fish,-1.80040512752196,Tropical,slope_fish
Tropical,slope_comb,-1.31940395228947,Tropical,slope_comb
Tropical,slope_fish,-1.85806407763075,Tropical,slope_fish
Tropical,slope_comb,-1.21037945502836,Tropical,slope_comb
Tropical,slope_fish,-1.90043904485048,Tropical,slope_fish
Temperate,slope_comb,-1.73752744540276,Temperate,slope_comb
Temperate,slope_fish,-1.51497221117968,Temperate,slope_fish
Temperate,slope_comb,-1.86717578465665,Temperate,slope_comb
Temperate,slope_fish,-1.60119843505066,Temperate,slope_fish
Temperate,slope_comb,-1.75782521780008,Temperate,slope_comb
Temperate,slope_fish,-1.52106670133775,Temperate,slope_fish
Tropical,slope_comb,-2.03002136488304,Tropical,slope_comb
Tropical,slope_fish,-1.95570742045563,Tropical,slope_fish
Tropical,slope_comb,-2.02028923397022,Tropical,slope_comb
Tropical,slope_fish,-1.9279708769291,Tropical,slope_fish
Tropical,slope_comb,-2.04129831988779,Tropical,slope_comb
Tropical,slope_fish,-1.97168343436235,Tropical,slope_fish
Tropical,slope_comb,-2.14390149838774,Tropical,slope_comb
Tropical,slope_fish,-2.09371412153859,Tropical,slope_fish
Tropical,slope_comb,-2.07410238358437,Tropical,slope_comb
Tropical,slope_fish,-1.96467588969809,Tropical,slope_fish
Tropical,slope_comb,-2.08060008438198,Tropical,slope_comb
Tropical,slope_fish,-1.88059027574545,Tropical,slope_fish
Tropical,slope_comb,-2.02036052510526,Tropical,slope_comb
Tropical,slope_fish,-1.93746247745989,Tropical,slope_fish
Temperate,slope_comb,-2.21189987469427,Temperate,slope_comb
Temperate,slope_fish,-2.17692041956778,Temperate,slope_fish
Temperate,slope_comb,-2.02112453444714,Temperate,slope_comb
Temperate,slope_fish,-1.95297864976886,Temperate,slope_fish
Temperate,slope_comb,-2.22644508086746,Temperate,slope_comb
Temperate,slope_fish,-2.08287749331457,Temperate,slope_fish
Tropical,slope_comb,-1.91377688676936,Tropical,slope_comb
Tropical,slope_fish,-1.89714308274043,Tropical,slope_fish
Tropical,slope_comb,-2.07243284972949,Tropical,slope_comb
Tropical,slope_fish,-2.02246926970959,Tropical,slope_fish
Tropical,slope_comb,-1.91853719856708,Tropical,slope_comb
Tropical,slope_fish,-1.87472068656092,Tropical,slope_fish
Tropical,slope_comb,-2.16656560047495,Tropical,slope_comb
Tropical,slope_fish,-2.12086758296408,Tropical,slope_fish
Tropical,slope_comb,-2.10785498257845,Tropical,slope_comb
Tropical,slope_fish,-2.1214636786635,Tropical,slope_fish
Tropical,slope_comb,-1.95834539044769,Tropical,slope_comb
Tropical,slope_fish,-2.00200955153525,Tropical,slope_fish
Tropical,slope_comb,-2.15746049845161,Tropical,slope_comb
Tropical,slope_fish,-2.19071353889672,Tropical,slope_fish
Tropical,slope_comb,-2.28094607650906,Tropical,slope_comb
Tropical,slope_fish,-2.20110547358727,Tropical,slope_fish
Tropical,slope_comb,-2.27042159986974,Tropical,slope_comb
Tropical,slope_fish,-2.20912306093684,Tropical,slope_fish
Tropical,slope_comb,-2.12693056369659,Tropical,slope_comb
Tropical,slope_fish,-2.07326697624734,Tropical,slope_fish
Tropical,slope_comb,-2.23183844855049,Tropical,slope_comb
Tropical,slope_fish,-2.19300910011085,Tropical,slope_fish
Tropical,slope_comb,-2.25667860753331,Tropical,slope_comb
Tropical,slope_fish,-2.08469404770757,Tropical,slope_fish
Tropical,slope_comb,-2.14519280126167,Tropical,slope_comb
Tropical,slope_fish,-2.09427254048885,Tropical,slope_fish
Tropical,slope_comb,-2.25850708161901,Tropical,slope_comb
Tropical,slope_fish,-2.20415216057205,Tropical,slope_fish
Tropical,slope_comb,-1.99255173211189,Tropical,slope_comb
Tropical,slope_fish,-1.91792139087899,Tropical,slope_fish
Tropical,slope_comb,-2.3122985262077,Tropical,slope_comb
Tropical,slope_fish,-2.26779955825355,Tropical,slope_fish
Tropical,slope_comb,-2.2694613939156,Tropical,slope_comb
Tropical,slope_fish,-2.15785415917643,Tropical,slope_fish
Tropical,slope_comb,-2.09657463113015,Tropical,slope_comb
Tropical,slope_fish,-2.02612186477007,Tropical,slope_fish
Tropical,slope_comb,-2.15631692075363,Tropical,slope_comb
Tropical,slope_fish,-2.10251272872731,Tropical,slope_fish
Tropical,slope_comb,-1.89887608938033,Tropical,slope_comb
Tropical,slope_fish,-1.96053776652552,Tropical,slope_fish
Tropical,slope_comb,-2.19484125278231,Tropical,slope_comb
Tropical,slope_fish,-2.16717836796048,Tropical,slope_fish
Tropical,slope_comb,-2.23528725308056,Tropical,slope_comb
Tropical,slope_fish,-2.15819527818798,Tropical,slope_fish
Tropical,slope_comb,-2.04267421411919,Tropical,slope_comb
Tropical,slope_fish,-2.08861152302846,Tropical,slope_fish
Tropical,slope_comb,-2.1039754385659,Tropical,slope_comb
Tropical,slope_fish,-2.15214924811039,Tropical,slope_fish
Tropical,slope_comb,-2.22310041590081,Tropical,slope_comb
Tropical,slope_fish,-2.13190547028135,Tropical,slope_fish
Tropical,slope_comb,-2.26059977759062,Tropical,slope_comb
Tropical,slope_fish,-2.25118369992072,Tropical,slope_fish
Tropical,slope_comb,-2.22688728395611,Tropical,slope_comb
Tropical,slope_fish,-2.16874872734245,Tropical,slope_fish
Tropical,slope_comb,-2.1878105453558,Tropical,slope_comb
Tropical,slope_fish,-2.1265910222086,Tropical,slope_fish
Tropical,slope_comb,-2.22596401173286,Tropical,slope_comb
Tropical,slope_fish,-2.15929328853703,Tropical,slope_fish
Tropical,slope_comb,-2.01978239209942,Tropical,slope_comb
Tropical,slope_fish,-1.89248314745616,Tropical,slope_fish
Tropical,slope_comb,-2.120208872609,Tropical,slope_comb
Tropical,slope_fish,-2.04974177630217,Tropical,slope_fish
Tropical,slope_comb,-1.94882657403617,Tropical,slope_comb
Tropical,slope_fish,-1.90415447482822,Tropical,slope_fish
Tropical,slope_comb,-2.3258234278969,Tropical,slope_comb
Tropical,slope_fish,-2.10559790150406,Tropical,slope_fish
