ecoregion,bin_mid,norm_density,fit,ecoregion_trim,site_id
Cape Howe,192,0.0029375,0.00294648323311391,Cape Howe,3211
Cape Howe,192,0.00108333333333333,0.00077059260764658,Cape Howe,3212
Cape Howe,192,0.00253125,0.00174980414693783,Cape Howe,3213
Cape Howe,192,0.002875,0.0015978589447233,Cape Howe,3214
Cape Howe,192,0.001,0.000444260285657769,Cape Howe,3215
Cape Howe,192,0.0025,0.00121964643947626,Cape Howe,3216
Cape Howe,192,0.0100625,0.00348870279984094,Cape Howe,3217
Western Bassian,192,0.0006875,0.000338839461482282,Western Bassian,3218
Cape Howe,192,0.00096875,0.000723992345307523,Cape Howe,3219
Cape Howe,192,0.00278125,0.00109906212322008,Cape Howe,3220
Cape Howe,192,0.000390625,0.00052337858980168,Cape Howe,3221
Bassian,192,0.0003671875,0.00022227633406057,Bassian,3222
Bassian,192,0.000359375,0.000243466430946666,Bassian,3223
Bassian,192,0.0003359375,0.000314584811782375,Bassian,3224
Bassian,192,0.0002265625,0.000205665354153963,Bassian,3225
Bassian,192,0.0001953125,0.000225397292888692,Bassian,3226
Bassian,192,0.0002109375,0.000190640334316065,Bassian,3227
Bassian,192,0.0001171875,0.000163314804516747,Bassian,3228
Cape Howe,192,0.001,0.000801540442200973,Cape Howe,3229
Bassian,192,0.0001875,0.000171041085678847,Bassian,3230
Western Bassian,192,0.00084375,0.000343301626143383,Western Bassian,3231
Cape Howe,192,0.00121875,0.00113751373361159,Cape Howe,3232
Cape Howe,192,0.001703125,0.00134935106592275,Cape Howe,3233
Cape Howe,192,6.25e-05,0.000239417948638609,Cape Howe,3234
Cape Howe,192,8.59375e-05,0.000289813306630065,Cape Howe,3235
Western Bassian,192,0.000140625,0.000218743054025658,Western Bassian,3236
Western Bassian,192,0.000203125,0.000173690641943337,Western Bassian,3237
Cape Howe,192,0.000234375,0.000288140883493367,Cape Howe,3238
Cape Howe,192,0.000310661764705882,0.000429066486152825,Cape Howe,3239
Leeuwin,192,0.00100520833333333,0.000539600128268005,Leeuwin,3240
Leeuwin,192,0.000661458333333333,0.000334656825952006,Leeuwin,3241
Leeuwin,192,0.000390625,0.000191383537550169,Leeuwin,3242
Leeuwin,192,0.000328125,0.000245596528744165,Leeuwin,3243
Leeuwin,192,0.00133203125,0.000315367433195731,Leeuwin,3244
Leeuwin,192,0.000453125,0.00029992218721579,Leeuwin,3245
Leeuwin,192,0.0004921875,0.000421959813118222,Leeuwin,3246
Leeuwin,192,0.000671875,0.000552422761836966,Leeuwin,3247
Great Australian Bight,192,0.001671875,0.000471473849381927,Great Australian...,3248
Great Australian Bight,192,0.00040625,0.000253171544371644,Great Australian...,3249
Great Australian Bight,192,0.0003671875,0.000302099284563915,Great Australian...,3250
Leeuwin,192,0.000140625,0.000125965459852528,Leeuwin,3251
Leeuwin,192,0.000140625,0.000187153968898381,Leeuwin,3252
Leeuwin,192,0.00075,0.00051309495058358,Leeuwin,3253
Leeuwin,192,5e-04,0.000258443465083894,Leeuwin,3254
Leeuwin,192,0.000494791666666667,0.000470385025510182,Leeuwin,3255
Leeuwin,192,0.00033984375,0.000402805667885974,Leeuwin,3256
Leeuwin,192,0.008734375,0.000944648702456853,Leeuwin,3257
Leeuwin,192,0.00565104166666667,0.000742972120286741,Leeuwin,3258
Leeuwin,192,0.00086328125,0.000381959065782153,Leeuwin,3259
Leeuwin,192,0.000369791666666667,0.000277989560241641,Leeuwin,3260
Leeuwin,192,0.000275,0.000177140946630487,Leeuwin,3261
Leeuwin,192,0.000338541666666667,0.000235519378215164,Leeuwin,3262
Leeuwin,192,0.00158203125,0.000670519730016939,Leeuwin,3263
Leeuwin,192,0.00067578125,0.000201063143191502,Leeuwin,3264
Leeuwin,192,0.000296875,0.000193767999588245,Leeuwin,3265
Leeuwin,192,0.001734375,0.000656473289536396,Leeuwin,3266
Leeuwin,192,4.6875e-05,9.69970837627866e-05,Leeuwin,3267
Leeuwin,192,1.5625e-05,6.31873808346264e-05,Leeuwin,3268
Leeuwin,192,0.000578125,0.000402500337442676,Leeuwin,3269
Leeuwin,192,0.000734375,0.000215547402589859,Leeuwin,3270
Leeuwin,192,0.000234375,0.000197615513701606,Leeuwin,3271
Leeuwin,192,0.000265625,0.000133768527245655,Leeuwin,3272
Leeuwin,192,0.000383680555555556,0.000265888641913239,Leeuwin,3273
Leeuwin,192,0.000291666666666667,0.000327577327715371,Leeuwin,3274
Leeuwin,192,0.00144140625,0.000966595224556422,Leeuwin,3275
Leeuwin,192,0.00096875,0.00204294313752421,Leeuwin,3276
Leeuwin,192,0.001046875,0.000799391421154316,Leeuwin,3277
Leeuwin,192,0.0005390625,0.000459851555432579,Leeuwin,3278
Leeuwin,192,0.000317708333333333,0.00028212511710606,Leeuwin,3279
Leeuwin,192,0.000359375,0.000287148505433882,Leeuwin,3280
Houtman,192,0.000526041666666667,0.000446239652383665,Houtman,3281
Houtman,192,0.000271875,0.000307291571466554,Houtman,3282
Leeuwin,192,0.001234375,0.00119959083356105,Leeuwin,3283
Houtman,192,0.000796875,0.000463672478898887,Houtman,3284
Houtman,192,0.0003125,0.000216084931340048,Houtman,3285
Houtman,192,0.000401785714285714,0.000286458003458739,Houtman,3286
Houtman,192,0.00021484375,0.000172646421584295,Houtman,3287
Houtman,192,0.0004296875,0.000409124565489223,Houtman,3288
Houtman,192,7.03125e-05,0.000151852013746848,Houtman,3289
Houtman,192,0.0004140625,0.000322816648386133,Houtman,3290
Houtman,192,0.0001171875,0.000152977810416398,Houtman,3291
Houtman,192,9.375e-05,0.000194308276858624,Houtman,3292
Houtman,192,8.85416666666667e-05,0.000135286315346904,Houtman,3293
Leeuwin,192,0.00034375,0.000322052199634163,Leeuwin,3294
Houtman,192,0.000328125,0.000239912134298315,Houtman,3295
Houtman,192,0.0006328125,0.00046848140087083,Houtman,3296
Houtman,192,0.00071875,0.000512222455188247,Houtman,3297
Houtman,192,3.125e-05,0.000107267927346141,Houtman,3298
Houtman,192,0.000463541666666667,0.000312988045255366,Houtman,3299
Houtman,192,0.00046875,0.000475274800046603,Houtman,3300
Houtman,192,0.000578125,0.000377477168523591,Houtman,3301
Houtman,192,0.000692708333333333,0.000614891256494023,Houtman,3302
Houtman,192,0.0002734375,0.000649789358602544,Houtman,3303
Shark Bay,192,0.0008359375,0.000659814649160977,Shark Bay,3304
Leeuwin,192,0.00108854166666667,0.000603797571712192,Leeuwin,3305
Shark Bay,192,0.00175,0.00129490341942634,Shark Bay,3306
Shark Bay,192,0.000359375,0.000359017723726502,Shark Bay,3307
Shark Bay,192,0.002765625,0.000876919634606799,Shark Bay,3308
Shark Bay,192,0.00021875,0.000542473314649571,Shark Bay,3309
Shark Bay,192,0.00275,0.000969505862969343,Shark Bay,3310
Exmouth to Broome,192,0.00269140625,0.00138499919423056,Exmouth to Broome,3311
Exmouth to Broome,192,0.00241796875,0.00117872667312402,Exmouth to Broome,3312
Exmouth to Broome,192,0.00056640625,0.000393948514510619,Exmouth to Broome,3313
Exmouth to Broome,192,0.000609375,0.000396017619981262,Exmouth to Broome,3314
Exmouth to Broome,192,0.002625,0.00140804477822404,Exmouth to Broome,3315
Leeuwin,192,0.000246875,0.000224692698888572,Leeuwin,3316
Exmouth to Broome,192,0.0003125,0.000293083706040898,Exmouth to Broome,3317
Exmouth to Broome,192,0.000604166666666667,0.000441722739015904,Exmouth to Broome,3318
Exmouth to Broome,192,0.00090625,0.000614630481829814,Exmouth to Broome,3319
Exmouth to Broome,192,0.00188020833333333,0.000932815065664678,Exmouth to Broome,3320
Exmouth to Broome,192,0.0005390625,0.000517149271886655,Exmouth to Broome,3321
Exmouth to Broome,192,0.00396875,0.00127265426068568,Exmouth to Broome,3322
Exmouth to Broome,192,0.0076953125,0.00264469666942701,Exmouth to Broome,3323
Exmouth to Broome,192,0.0027421875,0.00147938881245371,Exmouth to Broome,3324
Exmouth to Broome,192,0.00019140625,0.000238667323497361,Exmouth to Broome,3325
Exmouth to Broome,192,0.01228125,0.000844654036301936,Exmouth to Broome,3326
Leeuwin,192,0.000203125,0.000201939819007431,Leeuwin,3327
Exmouth to Broome,192,0.00279296875,0.00135155574814083,Exmouth to Broome,3328
Exmouth to Broome,192,0.002546875,0.00103604151159558,Exmouth to Broome,3329
Exmouth to Broome,192,0.00109375,0.000677643528434497,Exmouth to Broome,3330
Bonaparte Coast,192,0.000296875,0.000308949998465738,Bonaparte Coast,3331
Bonaparte Coast,192,0.001609375,0.000745167714020991,Bonaparte Coast,3332
Bonaparte Coast,192,0.0001640625,0.000290449773701577,Bonaparte Coast,3333
Bonaparte Coast,192,0.000140625,0.000189102144071452,Bonaparte Coast,3334
Bonaparte Coast,192,0.0002265625,0.000257969134518293,Bonaparte Coast,3335
Houtman,192,0.000375,0.000242266653667817,Houtman,3336
Leeuwin,192,0.00134375,0.000705703389328883,Leeuwin,3337
Leeuwin,192,0.000796875,0.000486950148989648,Leeuwin,3338
Houtman,192,0.000375,0.000676006629803211,Houtman,3339
Leeuwin,192,0.000234375,0.000237658948258859,Leeuwin,3340
Houtman,192,0.00021875,0.00022634229707412,Houtman,3341
Houtman,192,0.0011875,0.000798325361443865,Houtman,3342
Leeuwin,192,0.00078125,0.000472907975015645,Leeuwin,3343
Leeuwin,192,0.00040625,0.000471721645904814,Leeuwin,3344
Houtman,192,0.00028125,0.000313382974974399,Houtman,3345
Leeuwin,192,0.0005078125,0.00040701276778656,Leeuwin,3346
Leeuwin,192,0.001,0.000360447761685497,Leeuwin,3347
Leeuwin,192,0.0007109375,0.000552482748648427,Leeuwin,3348
Cape Howe,192,0.00200520833333333,0.00136942071610002,Cape Howe,3349
Cape Howe,192,0.0010078125,0.00167132937702436,Cape Howe,3350
Cape Howe,192,0.0006875,0.000741139584337551,Cape Howe,3351
Cape Howe,192,0.0009375,0.00072128526346553,Cape Howe,3352
Cape Howe,192,0.00128125,0.00110129454314704,Cape Howe,3353
Cape Howe,192,0.0018828125,0.001187377641011,Cape Howe,3354
Cape Howe,192,0.0015078125,0.00103244511210341,Cape Howe,3355
Cape Howe,192,0.00146875,0.000879023698175833,Cape Howe,3356
Cape Howe,192,0.001109375,0.000954428786008318,Cape Howe,3357
Cape Howe,192,0.00249479166666667,0.00087597668981849,Cape Howe,3358
Cape Howe,192,0.001734375,0.00114430034309885,Cape Howe,3359
Cape Howe,192,0.001703125,0.000994081901634427,Cape Howe,3360
Cape Howe,192,0.0042109375,0.00132739411024744,Cape Howe,3361
Cape Howe,192,0.000984375,0.000636386035960281,Cape Howe,3362
Cape Howe,192,0.001,0.000656560972264657,Cape Howe,3363
Cape Howe,192,0.002515625,0.00159808381153894,Cape Howe,3364
Cape Howe,192,0.00167708333333333,0.00162318283929375,Cape Howe,3365
Cape Howe,192,0.0023515625,0.00121854183126952,Cape Howe,3366
Cape Howe,192,0.002671875,0.00186343103992846,Cape Howe,3367
Cape Howe,192,0.002203125,0.00132502070031,Cape Howe,3368
Cape Howe,192,0.00176041666666667,0.00111503168801886,Cape Howe,3369
Western Sumatra,384,0.0001796875,0.000104297781007992,Western Sumatra,1
Western Sumatra,384,0.000109375,0.000153516557370972,Western Sumatra,2
Western Sumatra,384,0.00428125,0.00118026884317238,Western Sumatra,3
Western Sumatra,384,0.0003203125,0.000213544417739888,Western Sumatra,4
Western Sumatra,384,0.0001640625,7.68185775057445e-05,Western Sumatra,6
Western Sumatra,384,0.0003203125,0.000162325379664013,Western Sumatra,7
Western Sumatra,384,0.0001640625,0.00011165562222923,Western Sumatra,8
Western Sumatra,384,0.000213541666666667,0.000171282210028971,Western Sumatra,9
Western Sumatra,384,0.0001015625,9.05226228582819e-05,Western Sumatra,10
Western Sumatra,384,3.125e-05,4.26722908605002e-05,Western Sumatra,11
Western Sumatra,384,0.000140625,9.98076022087607e-05,Western Sumatra,12
Western Sumatra,384,0.000556640625,0.000137152722430876,Western Sumatra,13
Western Sumatra,384,0.00017578125,0.000136376897910027,Western Sumatra,14
Western Sumatra,384,0.00040234375,0.000109820362549677,Western Sumatra,15
Western Sumatra,384,3.90625e-05,6.00872268405802e-05,Western Sumatra,16
Western Sumatra,384,4.6875e-05,6.09316629352507e-05,Western Sumatra,17
Western Sumatra,384,3.90625e-05,7.54093441301349e-05,Western Sumatra,18
Western Sumatra,384,0.000265625,0.000191589494665113,Western Sumatra,19
Western Sumatra,384,7.8125e-05,5.33210402404632e-05,Western Sumatra,20
Western Sumatra,384,9.375e-05,8.13138933884626e-05,Western Sumatra,21
Western Sumatra,384,0.000171875,0.000127153719893408,Western Sumatra,22
Western Sumatra,384,0.00011328125,8.569514939824e-05,Western Sumatra,23
Western Sumatra,384,6.25e-05,6.49892111475323e-05,Western Sumatra,24
Western Sumatra,384,4.296875e-05,6.00834958089662e-05,Western Sumatra,25
Western Sumatra,384,3.125e-05,3.99455760922826e-05,Western Sumatra,26
Western Sumatra,384,2.34375e-05,3.56674877979461e-05,Western Sumatra,27
Western Sumatra,384,9.375e-05,8.43886285431215e-05,Western Sumatra,28
Western Sumatra,384,0.000453125,0.000156800814692268,Western Sumatra,29
Western Sumatra,384,2.34375e-05,4.44060361760359e-05,Western Sumatra,30
Banda Sea,384,0.00026953125,0.000228898954351112,Banda Sea,31
Banda Sea,384,7.421875e-05,0.000166673906048665,Banda Sea,32
Banda Sea,384,9.765625e-05,0.000129657770278912,Banda Sea,33
Banda Sea,384,0.000125,0.000162646487776134,Banda Sea,34
Banda Sea,384,0.00010546875,7.0614432175383e-05,Banda Sea,35
Central and Southern Great Barrier Reef,384,0.000201171875,6.174738077397e-05,Central and Sout...,36
Central and Southern Great Barrier Reef,384,0.0005625,0.000220319545951041,Central and Sout...,37
Central and Southern Great Barrier Reef,384,0.00034375,0.000117922351514632,Central and Sout...,38
Central and Southern Great Barrier Reef,384,0.00032421875,0.00011793824691562,Central and Sout...,39
Central and Southern Great Barrier Reef,384,0.00021484375,7.03970027459767e-05,Central and Sout...,40
Central and Southern Great Barrier Reef,384,0.000140625,6.8464444596429e-05,Central and Sout...,41
Central and Southern Great Barrier Reef,384,0.0001953125,6.42765120517001e-05,Central and Sout...,42
Central and Southern Great Barrier Reef,384,0.000220703125,9.66726433926615e-05,Central and Sout...,43
Central and Southern Great Barrier Reef,384,0.00022265625,9.84727018969706e-05,Central and Sout...,44
Central and Southern Great Barrier Reef,384,0.000451171875,0.000125474998191697,Central and Sout...,45
Central and Southern Great Barrier Reef,384,0.000296875,0.000139769443478456,Central and Sout...,46
Central and Southern Great Barrier Reef,384,0.000203125,0.000144825948967222,Central and Sout...,47
Marshall Islands,384,0.000125,0.000159101479354885,Marshall Islands,48
Marshall Islands,384,0.0001328125,6.72885096859433e-05,Marshall Islands,49
Marshall Islands,384,7.03125e-05,9.40905628634399e-05,Marshall Islands,50
Marshall Islands,384,0.0001015625,8.66479653417398e-05,Marshall Islands,51
Marshall Islands,384,0.0001171875,9.99331101590948e-05,Marshall Islands,52
Marshall Islands,384,0.000546875,0.000125331063219328,Marshall Islands,53
Marshall Islands,384,0.00028125,8.21956972007017e-05,Marshall Islands,54
Marshall Islands,384,0.000203125,0.000128420303090843,Marshall Islands,55
Marshall Islands,384,0.0006796875,0.000189629003932023,Marshall Islands,56
Marshall Islands,384,0.000703125,0.000192733809475796,Marshall Islands,57
Alboran Sea,384,0.009859375,0.001360842787957,Alboran Sea,58
Alboran Sea,384,0.0044609375,0.000808419924046464,Alboran Sea,59
Alboran Sea,384,0.00134375,0.000514293853135371,Alboran Sea,60
Alboran Sea,384,0.001859375,0.000527211045140071,Alboran Sea,61
Alboran Sea,384,0.001546875,0.000486108607944636,Alboran Sea,62
Alboran Sea,384,0.0018125,0.000768055254123183,Alboran Sea,63
Alboran Sea,384,0.0018671875,0.000540546232164478,Alboran Sea,64
Alboran Sea,384,0.0016875,0.000685020088978041,Alboran Sea,65
Alboran Sea,384,0.0018359375,0.000592069963518492,Alboran Sea,66
Alboran Sea,384,0.0020234375,0.000472089825150089,Alboran Sea,67
Alboran Sea,384,0.0078671875,0.00211876240143547,Alboran Sea,68
Alboran Sea,384,0.0019609375,0.000545545992581733,Alboran Sea,69
Alboran Sea,384,0.00240625,0.000420140345864787,Alboran Sea,70
Alboran Sea,384,0.00075,0.000259507779905493,Alboran Sea,71
Alboran Sea,384,0.0003984375,0.000236957797309648,Alboran Sea,72
Alboran Sea,384,0.0025546875,0.000324834968257594,Alboran Sea,73
Alboran Sea,384,0.000296875,0.000172053973303182,Alboran Sea,75
Alboran Sea,384,0.001953125,0.000475563097640014,Alboran Sea,76
Alboran Sea,384,0.001015625,0.000340135004770444,Alboran Sea,77
Alboran Sea,384,0.0022734375,0.000562198327873364,Alboran Sea,78
Alboran Sea,384,0.00034375,0.000179196384951996,Alboran Sea,79
Alboran Sea,384,0.0018984375,0.000456411961663282,Alboran Sea,80
Alboran Sea,384,0.0030390625,0.000776615840324171,Alboran Sea,81
Alboran Sea,384,0.0035703125,0.00073861215410179,Alboran Sea,82
Alboran Sea,384,0.0033203125,0.000858711989062445,Alboran Sea,83
Alboran Sea,384,0.000875,0.000375301390759116,Alboran Sea,84
Alboran Sea,384,0.00065625,0.000291577346027854,Alboran Sea,85
Alboran Sea,384,0.00096875,0.000385416197075535,Alboran Sea,86
Alboran Sea,384,0.0006171875,0.000183849898545142,Alboran Sea,87
Alboran Sea,384,0.00098046875,0.000326949978015667,Alboran Sea,88
Alboran Sea,384,0.0012578125,0.000425212098901794,Alboran Sea,89
Alboran Sea,384,0.000203125,0.000102543748951111,Alboran Sea,90
Alboran Sea,384,0.00091015625,0.000329014330105225,Alboran Sea,91
Alboran Sea,384,0.00040625,0.00023414325647158,Alboran Sea,92
Alboran Sea,384,0.00280078125,0.000428976269090492,Alboran Sea,93
Alboran Sea,384,0.00123046875,0.000387202275095689,Alboran Sea,94
Alboran Sea,384,0.000609375,0.000244151604709407,Alboran Sea,95
Alboran Sea,384,0.0013515625,0.000374003278061704,Alboran Sea,96
Alboran Sea,384,0.00081640625,0.000408666364688402,Alboran Sea,97
Alboran Sea,384,0.0005625,0.000324266181108559,Alboran Sea,98
Alboran Sea,384,0.00070703125,0.000316023305699345,Alboran Sea,99
Alboran Sea,384,0.000453125,0.000213367465169084,Alboran Sea,100
Alboran Sea,384,0.0002734375,0.000131351628993025,Alboran Sea,101
Alboran Sea,384,0.00062109375,0.000237251198069374,Alboran Sea,102
Alboran Sea,384,0.00259765625,0.000583344238287154,Alboran Sea,103
Alboran Sea,384,0.0008359375,0.000783813432642298,Alboran Sea,104
Alboran Sea,384,0.00260546875,0.000681034161087749,Alboran Sea,105
Alboran Sea,384,0.0010390625,0.00031389969906964,Alboran Sea,106
Alboran Sea,384,0.00024609375,0.000148335883381797,Alboran Sea,107
Alboran Sea,384,0.0001953125,0.000119570188141446,Alboran Sea,108
Saharan Upwelling,384,7.421875e-05,5.14279669269522e-05,Saharan Upwelling,109
Saharan Upwelling,384,1.171875e-05,2.45516179660258e-05,Saharan Upwelling,110
Alboran Sea,384,0.000546875,0.000231816835146968,Alboran Sea,111
Alboran Sea,384,0.003765625,0.000843571922028859,Alboran Sea,112
Saharan Upwelling,384,0.0001875,5.02160236961359e-05,Saharan Upwelling,113
Alboran Sea,384,0.0020234375,0.000534243528010607,Alboran Sea,114
Alboran Sea,384,0.00016015625,0.000129693649107345,Alboran Sea,115
Alboran Sea,384,7.8125e-05,8.3459038682246e-05,Alboran Sea,116
Alboran Sea,384,9.375e-05,7.25037826218609e-05,Alboran Sea,117
Alboran Sea,384,3.125e-05,3.88128606554898e-05,Alboran Sea,118
Alboran Sea,384,2.34375e-05,2.99309423573094e-05,Alboran Sea,119
Alboran Sea,384,0.0002265625,0.000202004251329188,Alboran Sea,120
Alboran Sea,384,0.0020078125,0.000714149131052897,Alboran Sea,121
Alboran Sea,384,0.004640625,0.000828709464037599,Alboran Sea,122
North Patagonian Gulfs,384,0.00076953125,0.0003691644610435,North Patagonian...,123
North Patagonian Gulfs,384,4.6875e-05,0.000126829956552189,North Patagonian...,124
North Patagonian Gulfs,384,0.0006171875,0.000245018525739716,North Patagonian...,125
North Patagonian Gulfs,384,0.0002578125,6.72955055168859e-05,North Patagonian...,126
North Patagonian Gulfs,384,0.00066015625,0.000164497408058019,North Patagonian...,127
North Patagonian Gulfs,384,0.0012265625,0.00025207312833497,North Patagonian...,128
North Patagonian Gulfs,384,0.00091796875,0.00025007347993293,North Patagonian...,129
North Patagonian Gulfs,384,0.0022890625,0.000457028057143909,North Patagonian...,130
North Patagonian Gulfs,384,0.0014609375,0.000276163075334013,North Patagonian...,131
North Patagonian Gulfs,384,0.0001796875,0.000180721155364109,North Patagonian...,132
North Patagonian Gulfs,384,0.000484375,0.000256745891863179,North Patagonian...,133
North Patagonian Gulfs,384,0.000578125,0.000147853393654188,North Patagonian...,134
North Patagonian Gulfs,384,3.90625e-05,3.9659218730177e-05,North Patagonian...,135
South European Atlantic Shelf,384,3.515625e-05,3.16592815680371e-05,South European A...,136
South European Atlantic Shelf,384,0.0001796875,0.000145863361721719,South European A...,137
South European Atlantic Shelf,384,4.296875e-05,4.60321872412027e-05,South European A...,138
South European Atlantic Shelf,384,5.078125e-05,2.52110466483242e-05,South European A...,139
South European Atlantic Shelf,384,0.0001875,8.91890023449492e-05,South European A...,140
South European Atlantic Shelf,384,4.296875e-05,4.18414580215582e-05,South European A...,141
Banda Sea,384,0.0006484375,0.000166114068262258,Banda Sea,142
Banda Sea,384,2.734375e-05,9.10567606699928e-05,Banda Sea,143
Banda Sea,384,3.90625e-06,2.23279416887129e-05,Banda Sea,144
Banda Sea,384,3.125e-05,5.5065662777773e-05,Banda Sea,145
Banda Sea,384,5.46875e-05,0.000104380387031706,Banda Sea,146
Banda Sea,384,0.0003359375,0.000129092894909018,Banda Sea,147
Banda Sea,384,0.0003828125,0.000167574130086566,Banda Sea,148
Banda Sea,384,1.171875e-05,2.48627719623712e-05,Banda Sea,149
Banda Sea,384,6.640625e-05,4.98574299519759e-05,Banda Sea,150
Banda Sea,384,8.203125e-05,5.18487672364425e-05,Banda Sea,151
Banda Sea,384,6.25e-05,5.17266267794474e-05,Banda Sea,152
Banda Sea,384,0.00021484375,6.70569374642912e-05,Banda Sea,153
Banda Sea,384,0.00023828125,0.000108519272247434,Banda Sea,154
Western Mediterranean,384,0.00059375,0.000218205448370847,Western Mediterr...,155
Western Mediterranean,384,0.00020703125,0.00010950465172175,Western Mediterr...,156
Western Mediterranean,384,7.8125e-05,5.51004556061591e-05,Western Mediterr...,157
Western Mediterranean,384,0.000140625,7.80826060849403e-05,Western Mediterr...,158
Western Mediterranean,384,3.125e-05,5.08341312606197e-05,Western Mediterr...,159
Western Mediterranean,384,9.375e-05,6.15163162361907e-05,Western Mediterr...,160
Western Mediterranean,384,0.0002265625,0.000175067970890159,Western Mediterr...,161
Western Mediterranean,384,0.0001171875,6.17700265362219e-05,Western Mediterr...,162
Western Mediterranean,384,1.5625e-05,2.1836931817417e-05,Western Mediterr...,163
Western Mediterranean,384,1.171875e-05,1.63420769941531e-05,Western Mediterr...,164
Western Mediterranean,384,0.00016015625,9.06892066596802e-05,Western Mediterr...,165
Western Mediterranean,384,0.00064453125,0.000170741019920182,Western Mediterr...,166
Western Mediterranean,384,3.90625e-05,4.22032072478095e-05,Western Mediterr...,168
Western Mediterranean,384,5.859375e-05,5.02794023829572e-05,Western Mediterr...,169
Western Mediterranean,384,4.296875e-05,3.61336042163365e-05,Western Mediterr...,170
Western Mediterranean,384,0.0006484375,0.000176465618794769,Western Mediterr...,171
Western Mediterranean,384,9.765625e-05,5.87415264568267e-05,Western Mediterr...,172
Western Mediterranean,384,0.0002109375,5.6127835990525e-05,Western Mediterr...,173
Western Mediterranean,384,0.000109375,8.25744634863266e-05,Western Mediterr...,174
Western Mediterranean,384,8.203125e-05,5.96366790755157e-05,Western Mediterr...,175
Western Mediterranean,384,1.171875e-05,1.19869795030235e-05,Western Mediterr...,176
Western Mediterranean,384,0.0001796875,7.02095930077085e-05,Western Mediterr...,177
Lesser Sunda,384,0.0005859375,0.000166504821391497,Lesser Sunda,178
Lesser Sunda,384,0.00023828125,0.000109034116826776,Lesser Sunda,179
Lesser Sunda,384,0.0001328125,7.85917900776623e-05,Lesser Sunda,180
Lesser Sunda,384,8.07291666666667e-05,7.12627980072147e-05,Lesser Sunda,181
North American Pacific Fijordland,384,0.00146875,0.000420135453581064,North American P...,182
North American Pacific Fijordland,384,0.000328125,0.000148723214731652,North American P...,183
North American Pacific Fijordland,384,0.000171875,0.000119137318739877,North American P...,184
North American Pacific Fijordland,384,0.000125,8.27639279514992e-05,North American P...,185
North American Pacific Fijordland,384,0.00028125,0.000128016733101164,North American P...,186
North American Pacific Fijordland,384,0.0002109375,9.64092520654994e-05,North American P...,187
North American Pacific Fijordland,384,0.000203125,9.20935260159665e-05,North American P...,188
North American Pacific Fijordland,384,0.0002265625,0.000106900337854931,North American P...,189
Bassian,384,5.859375e-05,4.79136405076109e-05,Bassian,190
Bassian,384,0.000125,0.000107742674006304,Bassian,191
Bassian,384,0.000232421875,7.1556570337506e-05,Bassian,193
Bassian,384,0.00014453125,9.93268179072184e-05,Bassian,194
Bassian,384,2.34375e-05,1.89785320641925e-05,Bassian,195
Cape Howe,384,0.00069609375,0.00028073519999282,Cape Howe,196
Cape Howe,384,0.0006703125,0.000212919253460508,Cape Howe,197
Cape Howe,384,0.000666666666666667,0.000259083507256055,Cape Howe,198
Cape Howe,384,0.000788194444444445,0.000223461321395423,Cape Howe,199
Cape Howe,384,0.000904447115384616,0.000316368803554186,Cape Howe,200
Cape Howe,384,0.00050830078125,0.000223302956638891,Cape Howe,201
Cape Howe,384,0.000421316964285714,0.00019923164333538,Cape Howe,202
Cape Howe,384,0.000379557291666667,0.000179477738447866,Cape Howe,203
Cape Howe,384,0.0004130859375,0.00015098826114422,Cape Howe,204
Cape Howe,384,0.000365625,0.000181843370713984,Cape Howe,205
Cape Howe,384,0.000396205357142857,0.000248649435595371,Cape Howe,206
Cape Howe,384,0.000388020833333333,0.000196835874961646,Cape Howe,207
Cape Howe,384,0.000367578125,0.000186752846197524,Cape Howe,208
Cape Howe,384,0.000676432291666667,0.000360428375606629,Cape Howe,209
Cape Howe,384,0.0009169921875,0.000415837159815702,Cape Howe,210
Cape Howe,384,0.000276442307692308,0.000125837410824327,Cape Howe,211
Cape Howe,384,0.0005703125,0.000260983014442786,Cape Howe,212
Cape Howe,384,0.00053515625,0.000152339715588771,Cape Howe,213
Cape Howe,384,0.00081640625,0.000246584632952911,Cape Howe,214
Cape Howe,384,0.00119921875,0.000619927944897262,Cape Howe,215
Cape Howe,384,0.000252604166666667,0.000122247090573864,Cape Howe,216
Cape Howe,384,0.000558159722222222,0.000232546848067807,Cape Howe,217
Cape Howe,384,0.000567578125,0.000192192763946784,Cape Howe,218
Cape Howe,384,0.0004765625,0.0002557100755407,Cape Howe,219
Cape Howe,384,0.00083828125,0.000330061964465065,Cape Howe,220
Cape Howe,384,0.00054296875,0.000331044433327742,Cape Howe,221
Cape Howe,384,0.00043359375,0.000288805289682388,Cape Howe,222
Cape Howe,384,0.0003125,0.000270720945688217,Cape Howe,223
Cape Howe,384,0.00059375,0.000269738384387185,Cape Howe,224
Cape Howe,384,0.0004765625,0.000401741308695207,Cape Howe,225
Cape Howe,384,0.00096875,0.000540988218937729,Cape Howe,226
Cape Howe,384,0.00048046875,0.000289486425177994,Cape Howe,227
Cape Howe,384,0.00015625,0.000183650444037473,Cape Howe,228
Cape Howe,384,0.0004296875,0.00023704975949279,Cape Howe,229
Cape Howe,384,0.000390625,0.00023186406078,Cape Howe,230
Cape Howe,384,0.001140625,0.000348241341564729,Cape Howe,231
Cape Howe,384,0.0020078125,0.000374800370172971,Cape Howe,232
